ADM2_PCODE,Area,Y_M_0,Y_M_1,Y_M_2,Y_M_3,Y_M_4,Y_M_5,Y_M_6,Y_M_7,Y_M_8,Y_M_9,Y_M_10,Y_M_11,Y_M_12,Y_M_13,Y_M_14,Y_M_15,Y_M_16,Y_M_17,Y_M_18,Y_M_19,Y_M_20,Y_M_21,Y_M_22,Y_M_23,Y_M_24,Y_M_25,Y_M_26,Y_M_27,Y_M_28,Y_M_29,Y_F_0,Y_F_1,Y_F_2,Y_F_3,Y_F_4,Y_F_5,Y_F_6,Y_F_7,Y_F_8,Y_F_9,Y_F_10,Y_F_11,Y_F_12,Y_F_13,Y_F_14,Y_F_15,Y_F_16,Y_F_17,Y_F_18,Y_F_19,Y_F_20,Y_F_21,Y_F_22,Y_F_23,Y_F_24,Y_F_25,Y_F_26,Y_F_27,Y_F_28,Y_F_29,Y_T_0,Y_T_1,Y_T_2,Y_T_3,Y_T_4,Y_T_5,Y_T_6,Y_T_7,Y_T_8,Y_T_9,Y_T_10,Y_T_11,Y_T_12,Y_T_13,Y_T_14,Y_T_15,Y_T_16,Y_T_17,Y_T_18,Y_T_19,Y_T_20,Y_T_21,Y_T_22,Y_T_23,Y_T_24,Y_T_25,Y_T_26,Y_T_27,Y_T_28,Y_T_29
UG2028,41104.9267287553,5145.772409570493,5114.515685433923,5040.701387244047,4929.861184195729,4787.526745483835,4619.229740303232,4430.501837848782,4226.8747073153545,4013.8800178978113,3797.0494387910207,3569.355581701675,3323.7710583364697,3128.6228253311247,3014.5606668568453,2949.4390796439848,2880.9273307735575,2832.049032255595,2720.8761392091146,2505.3973777104684,2231.061187911864,1979.0491500287567,1725.591187385581,1547.3733536003292,1488.345579959383,1508.74435583783,1521.6778275916422,1540.7102718703445,1560.807632557496,1569.49233153738,1569.7854013325866,5821.9687754082,5521.103121595838,5236.051072872828,4966.704422359926,4712.954963177885,4474.694488447471,4251.814791289432,4044.207664824527,3851.764902173516,3674.378296457151,3507.251904548635,3345.589783321158,3212.722407133282,3117.917041600884,3047.0022711020406,2981.125231275204,2929.5594752441925,2845.287996114462,2704.7513307530894,2531.2988160424507,2370.5722670854198,2211.922938966514,2079.818897502335,1990.5515631465025,1931.148347409229,1868.9493252900413,1806.4113825205557,1758.7649917002302,1729.0010302059181,1709.4657196912758,10967.741184978693,10635.618807029761,10276.752460116873,9896.565606555654,9500.481708661719,9093.924228750702,8682.316629138215,8271.082372139881,7865.644920071327,7471.427735248171,7076.60748625031,6669.360841657628,6341.345232464407,6132.477708457729,5996.441350746025,5862.0525620487615,5761.608507499788,5566.164135323577,5210.148708463557,4762.360003954314,4349.621417114176,3937.5141263520945,3627.192251102664,3478.8971431058853,3439.892703247059,3390.6271528816833,3347.1216543909004,3319.572624257726,3298.493361743298,3279.2511210238627
UG2029,31741.4728736648,5254.904757693222,5075.780004063189,4912.129614931687,4762.065035833997,4623.697712305408,4495.1390898811915,4374.500614096641,4259.893730487032,4149.429884587652,4041.220521933782,3938.280968877649,3843.62655177148,3730.8493120658363,3588.252933662112,3428.660504546422,3271.6195105300117,3107.2541525224533,2973.612099187562,2889.683166128974,2834.5209458218,2778.5668069043572,2740.1855857691967,2645.6450585669213,2459.2742869433987,2222.1498827461273,1999.141669742716,1763.0224114588211,1620.096780625284,1625.2530054106787,1722.1027229792603,5124.705655761942,5063.176815524122,4986.242506709414,4895.249300745054,4791.5437690582785,4676.47248307632,4551.382014226414,4417.618933935796,4276.529813631703,4129.461224741368,3977.0831832809376,3820.065705266557,3663.138139180907,3509.000167273399,3356.9686947380005,3206.438176690706,3060.862400714035,2911.051857458784,2753.4621306305203,2595.084884711255,2440.8202148852283,2282.9249194049435,2164.135103104743,2104.054433683338,2080.2204900212464,2055.493181184461,2043.2117228208008,1993.3434297197591,1879.1283493363535,1726.6164465075472,10379.610413455164,10138.95681958731,9898.3721216411,9657.314336579051,9415.241481363686,9171.61157295751,8925.882628323056,8677.51266442283,8425.959698219354,8170.68174667515,7915.364152158587,7663.6922570380375,7393.987451246743,7097.253100935511,6785.629199284423,6478.0576872207175,6168.1165532364885,5884.6639566463455,5643.145296759494,5429.605830533055,5219.387021789586,5023.11050517414,4809.780161671664,4563.328720626737,4302.370372767374,4054.6348509271766,3806.2341342796217,3613.440210345043,3504.381354747032,3448.7191694868075
UG2030,105365.89272196901,11163.811985379807,10637.881904530592,10116.107336902527,9601.158485216874,9095.705552194908,8602.41874055788,8123.968253027064,7663.024292323721,7222.257061169117,6804.336762284516,6403.961302289151,6015.828587802255,5682.470302055253,5422.501239973468,5214.674715972076,5022.072410738901,4855.609781573971,4676.730758304764,4463.642738392995,4235.779392194168,4029.973473698664,3833.5862094243043,3677.998906497345,3580.828086318585,3523.006869781802,3464.0601453212394,3407.5328819795664,3353.359201731382,3295.941969983917,3232.693091367791,11035.051085035198,10517.614432662904,9991.922641495757,9463.377861088475,8937.382240995767,8419.337930772317,7914.647079972853,7428.711838152071,6966.934354864678,6534.716779665386,6124.42686393106,5728.432359038607,5417.307405431825,5222.522949021056,5110.377944827548,5008.859259260366,4924.160147795481,4857.727230381232,4800.346046551957,4746.757665448363,4704.745528317766,4677.3464408798345,4603.582882797525,4455.275602683423,4257.59062086405,4067.2774262035673,3877.0711815094346,3682.249216533345,3487.486831897657,3295.3408557711964,22198.863070415005,21155.496337193494,20108.029978398285,19064.53634630535,18033.087793190673,17021.756671330197,16038.615332999918,15091.736130475792,14189.191416033795,13339.053541949903,12528.388166220211,11744.260946840863,11099.77770748708,10645.024188994525,10325.052660799625,10030.931669999267,9779.769929369453,9534.457988685997,9263.988784944951,8982.53705764253,8734.71900201643,8510.93265030414,8281.581789294869,8036.103689002008,7780.597490645852,7531.337571524807,7284.604063489001,7035.608418264727,6783.428801881573,6528.033947138987
UG2031,37908.314767817996,4068.7935237889546,3999.0735885529803,3925.9836593938226,3848.6559711327945,3766.2227585912115,3677.816256590383,3582.5686999516292,3479.61232349626,3368.0793620455906,3247.1020504209364,3122.950550162432,3001.8950228102194,2847.378069591489,2644.256071889904,2413.0750446832553,2189.801907190475,1967.5760183175564,1775.4939924624348,1631.811742995896,1524.820803712108,1419.5959613437903,1317.1692581156149,1250.001452145065,1228.8460676878935,1238.2660324225067,1252.8971549810587,1278.8039598885173,1287.327538268923,1261.9325786313107,1215.019963985491,4878.75272584992,4582.837529938463,4321.08062513268,4089.8912351984964,3885.678583901831,3704.8518950086104,3543.8203922847506,3398.993299496174,3266.779840408804,3143.58923878856,3035.2120026648454,2947.4386400670605,2829.7719534437274,2659.8585980338066,2462.2516503936586,2276.8394856802465,2087.222773469644,1953.8535084769885,1908.1393071113673,1917.445014832654,1922.006070987428,1938.9092400613295,1917.4637478025722,1828.0590351382355,1697.565825276594,1580.7826859978368,1464.7306463447264,1372.196284140801,1319.3796592754484,1292.6762076540767,8947.546249638875,8581.911118491444,8247.064284526503,7938.547206331291,7651.901342493043,7382.668151598993,7126.38909223638,6878.605622992434,6634.859202454394,6390.691289209497,6158.162552827278,5949.3336628772795,5677.150023035216,5304.114669923711,4875.326695076914,4466.641392870722,4054.7987917872006,3729.3475009394233,3539.9510501072637,3442.2658185447617,3341.6020323312187,3256.0784981769443,3167.4651999476373,3056.905102826129,2935.8318576991005,2833.6798409788953,2743.5346062332437,2659.523822409724,2581.312237906759,2507.6961716395676
UG4101,68712.9236474783,3000.043326435833,2823.258218854203,2686.376576002468,2583.7840673803885,2509.866362487718,2459.009130824216,2425.598041889638,2404.018765183742,2388.656970206284,2373.898326457022,2366.0900385539694,2371.5793111151415,2324.944138049008,2196.6471186188082,2016.958527679073,1845.6633383640626,1670.7773130984822,1518.5356567573228,1408.0253881086905,1326.4839905454614,1241.5455233207092,1159.0634881377837,1087.8536041880197,1028.8805748437144,980.6405889038424,938.4044254159905,900.4050809157251,875.3413579830138,866.1854532609605,867.1880583556695,2698.5178570914827,2669.186505115165,2643.1541361894665,2618.7585295918216,2594.337464599663,2568.2287204904255,2538.7700765415407,2504.299312030441,2463.1542062345607,2413.672538431332,2363.01484960615,2318.3416807444037,2233.8770025837316,2090.3130709856487,1912.4559503514652,1738.6237232818219,1554.1979021296013,1422.2976007949806,1375.995894112447,1383.584522293749,1384.2186362312088,1394.7909883644395,1373.8010624077288,1295.988709513478,1184.754838105195,1085.1538867616148,983.8470253361492,912.7540489268068,890.8976514635186,899.5850058390507,5698.561183527316,5492.444723969367,5329.530712191934,5202.54259697221,5104.203827087381,5027.237851314641,4964.368118431179,4908.318077214182,4851.811176440844,4787.570864888354,4729.10488816012,4689.920991859545,4558.821140632739,4286.960189604457,3929.4144780305382,3584.2870616458845,3224.9752152280835,2940.8332575523036,2784.021282221138,2710.0685128392106,2625.764159551918,2553.8544765022234,2461.6546665957485,2324.8692843571926,2165.395427009037,2023.5583121776053,1884.2521062518742,1788.0954069098207,1757.0831047244792,1766.77306419472
UG1001,145319.675523702,8702.14698589494,8689.96047030154,8644.977225471923,8569.560116114015,8466.072006935734,8336.875762645008,8184.334247949752,8010.810327557889,7818.666866177336,7610.266728516016,7384.797427432601,7141.446475785766,6898.453497529671,6664.532061070731,6432.518975569128,6197.717635168839,5974.483545109337,5705.216367440789,5365.118333958758,4989.354879116577,4627.070938276729,4255.455603612389,3983.6884914097154,3866.9465964299216,3850.414810006747,3825.8332245047736,3816.9324564015665,3772.1403436506475,3655.5376927820585,3493.9576257625536,8724.085000106423,8685.002020442802,8618.700446019675,8527.379726816282,8413.239312811842,8278.4786539856,8125.29720031678,7955.894401784613,7772.469708368333,7577.222570047172,7370.322347435509,7151.938401147726,6934.420627987311,6724.028656663195,6516.871669060056,6302.965547894713,6084.50671207307,5863.709766940937,5640.750135259321,5415.7880844226565,5191.494241916844,4970.55742166765,4740.549717732463,4496.598553029556,4246.428617034185,4003.6680354517543,3766.8282141192785,3544.350101098084,3342.229326648737,3158.1869025115475,17426.231986001363,17374.962490744343,17263.677671491598,17096.939842930296,16879.311319747576,16615.35441663061,16309.631448266533,15966.704729342502,15591.136574545668,15187.489298563189,14755.11977486811,14293.38487693349,13832.87412551698,13388.560717733926,12949.390644629184,12500.683183063553,12058.990257182406,11568.926134381727,11005.86846921808,10405.142963539234,9818.565180193573,9226.013025280037,8724.238209142179,8363.545149459478,8096.843427040932,7829.501259956528,7583.760670520845,7316.4904447487315,6997.767019430796,6652.144528274101
UG2032,105010.21882030801,5317.259472042037,5157.2178483270045,4980.715022624328,4790.862470614178,4590.771667976722,4383.554090392127,4172.321213540562,3960.184513102194,3750.2554647571924,3545.6455441857215,3340.4867515369788,3128.9110869601477,2958.927403790286,2851.6061287695156,2783.1203109850712,2716.5059868729654,2668.6760460550677,2573.734894503022,2398.211704482609,2177.642717968135,1974.3926522178292,1768.0177408396942,1625.5288166888693,1584.0108269386283,1607.6698860562992,1624.8594364031771,1651.3875195876963,1655.81441211306,1615.7485064938971,1548.1713328325288,5005.273740373599,4877.996330778626,4729.980032307796,4564.711736307952,4385.67833412594,4196.36671710859,4000.2637766027533,3800.8564039552675,3601.6314905129743,3406.075927622713,3212.2689092622627,3018.2896294093975,2854.6634662562838,2735.69270588789,2648.6411475438663,2563.649803129766,2483.3058687655357,2415.594711932497,2360.3949170622163,2313.086592451782,2271.1405180522697,2237.4256451761207,2186.072381127761,2104.6807099887296,2004.7994025139192,1910.686585023787,1817.861839830773,1731.8042478779726,1657.8028981278226,1592.8472973505454,10322.533212415636,10035.214179105631,9710.695054932125,9355.57420692213,8976.450002102662,8579.920807500717,8172.584990143316,7761.040917057462,7351.886955270167,6951.721471808434,6552.755660799241,6147.200716369545,5813.59087004657,5587.298834657406,5431.7614585289375,5280.155790002731,5151.981914820603,4989.329606435519,4758.606621544825,4490.729310419917,4245.533170270099,4005.443386015815,3811.6011978166307,3688.691536927358,3612.4692885702184,3535.546021426964,3469.2493594184693,3387.6186599910325,3273.5514046217195,3141.0186301830745
UG1002,59983.728689889,2711.3132146723,2698.6226950514338,2703.998355859408,2722.844032924871,2750.5635620764647,2782.5607791428374,2814.2395199526304,2841.003620334489,2858.25691611706,2861.403243128984,2858.4888191542314,2857.5598619767597,2790.808297648622,2628.3531980878224,2403.5255449889646,2182.680123736303,1956.3174279821765,1744.3580044367548,1564.654755236611,1410.5438716367953,1253.6352960078007,1094.9590237779519,977.6423845094124,918.8606985211204,900.7081743538151,886.6714474950254,882.3344875661181,878.6347001062087,866.8165503398973,850.32997356033,2997.260759441827,2801.9972389232603,2667.5551288626834,2584.6944186322753,2544.175097604216,2536.75715515068,2553.200580643849,2584.265363455899,2620.7114929590107,2653.29895852536,2696.1742664998615,2763.483923227423,2729.05533321656,2536.875451893984,2247.8638195500716,1971.931559632793,1678.6706937537188,1464.681050088064,1386.4450705019544,1394.6053580584803,1386.859071175176,1387.9111748332227,1359.1158821961872,1272.3348145758355,1152.2218864652787,1048.5031288449557,947.5538208776956,875.3687982551851,848.6915770409502,851.249376191134,5708.573974114127,5500.6199339746945,5371.5534847220915,5307.538451557146,5294.738659680681,5319.317934293517,5367.440100596479,5425.268983790388,5478.968409076071,5514.702201654343,5554.663085654092,5621.043785204183,5519.863630865182,5165.2286499818065,4651.389364539036,4154.611683369096,3634.988121735895,3209.0390545248188,2951.0998257385654,2805.1492296952756,2640.494367182977,2482.8701986111746,2336.7582667055995,2191.195513096956,2052.930060819094,1935.174576339981,1829.8883084438137,1754.0034983613937,1715.5081273808473,1701.5793497514642
UG2033,56009.044612943304,2707.976476715976,2559.843183683439,2427.3396615228426,2308.9737311780964,2203.253213593115,2108.685929711807,2023.7797004780844,1947.0423468358595,1876.981689729043,1812.1055501015462,1753.2268808413085,1701.158634836268,1642.882973310199,1572.2974533189572,1494.8252916385372,1422.5023784874118,1353.5338124198893,1287.941026327898,1227.1424178785844,1171.0427727910758,1116.5528846668317,1062.3998814449283,1019.8258407576099,993.5126430009318,977.7130438266486,962.4981996837057,950.4542167142139,931.7119471976341,900.5440453958915,861.6025437897847,2451.9989634588187,2359.773845418842,2269.0081618148743,2180.1450381790455,2093.62760004349,2009.8989729403368,1929.4022824017204,1852.5806539597716,1779.877213146623,1711.735085494407,1645.7644075564633,1579.5753158861341,1527.7758809095064,1496.4752061162924,1477.6174501022526,1458.2965195664258,1442.6042550805948,1412.7402069786338,1359.0170817345788,1289.9911610207273,1225.2159587944677,1162.352698775276,1098.7560816858147,1035.582784786805,974.2449211696469,912.8519898764046,849.2069669523253,801.8480817291263,778.9970240614257,771.5961060651182,5159.975440174794,4919.617029102281,4696.347823337717,4489.118769357142,4296.880813636605,4118.584902652144,3953.1819828798048,3799.623000795631,3656.858902875666,3523.8406355959532,3398.9912883977718,3280.7339507224024,3170.6588542197055,3068.77265943525,2972.4427417407896,2880.7988980538375,2796.138067500484,2700.681233306532,2586.1594996131635,2461.033933811803,2341.768843461299,2224.7525802202044,2118.5819224434244,2029.0954277877368,1951.9579649962955,1875.3501895601103,1799.6611836665393,1733.5600289267604,1679.5410694573172,1633.198649854903
UG2034,69377.0562733153,4880.316986474203,4590.4199688060025,4332.479503133134,4103.7096055977145,3901.3242923418566,3722.537579507676,3564.5634832372853,3424.6160196728006,3299.909204956334,3187.6570552300036,3088.6987438940396,3003.87344434868,2912.2693864454345,2803.8502718101718,2686.705588359373,2577.8597536912957,2472.5862418554734,2377.8017794569278,2298.2266240810545,2228.8783228503494,2163.081879176853,2105.8055490281067,2037.2430929678435,1948.0349771691162,1849.4670806414802,1756.1953952337067,1658.1014173907663,1599.1694527337313,1600.4614848629226,1637.9538230652452,4867.780647882633,4747.778832745686,4606.619666533739,4447.848533482774,4275.010817828764,4091.6519038076917,3901.317175655529,3707.552017608254,3513.901813901846,3323.9119487722787,3134.3775584711784,2942.0937792501645,2784.35723526699,2678.2138067263395,2606.9581339111282,2537.146610623757,2475.837118572758,2409.0125546313357,2326.443060106003,2235.4612636660477,2151.940890397394,2070.6806805506503,1998.4577503825362,1939.5725256192643,1888.3434519819555,1839.1074863379765,1798.179961560811,1735.8300156280993,1638.3534879643823,1522.0847137407416,9748.097634356836,9338.198801551687,8939.099169666873,8551.558139080487,8176.33511017062,7814.189483315367,7465.880658892815,7132.168037281055,6813.8110188581795,6511.569004002282,6223.076302365218,5945.967223598845,5696.626621712425,5482.064078536511,5293.663722270501,5115.006364315053,4948.423360428231,4786.814334088263,4624.669684187058,4464.339586516397,4315.022769574247,4176.486229578757,4035.7008433503797,3887.6075027883808,3737.8105326234354,3595.3028815716834,3456.2813789515776,3334.9994683618306,3238.8149728273047,3160.038536805987
UG4102,202711.42275351897,3126.1829523894353,2957.617486305069,2791.024079692806,2627.9381123494127,2469.894964071657,2318.4300146563073,2175.07864390013,2041.3762315998924,1918.8581575523629,1809.059801554308,1705.879877669345,1603.2170999610885,1540.790176892064,1535.4078197253407,1565.6954110582333,1596.1965981524831,1637.275022668744,1646.324755084361,1599.5879857351806,1517.4482142764723,1444.7335462454473,1373.3025159960082,1307.2547361403324,1253.397542025344,1208.3373704494077,1160.1802811850375,1109.2734122630218,1070.2429290944258,1048.5353036904623,1037.6978185787823,2883.7730612362734,2937.1238587061343,2938.7090233868175,2895.8080495945433,2815.7004316455323,2705.665663856008,2572.983240542187,2424.932656020293,2268.7934046065457,2111.8449806171666,1946.7239526537385,1766.0668893178436,1650.3679134988931,1636.1923709423831,1686.8909788206206,1729.2343007709471,1777.8504547185264,1803.275816934851,1783.4497088036096,1733.0545697532252,1691.9143831758774,1655.7613908100698,1601.7537955727812,1523.6854434006987,1430.8285459151143,1337.6823046136572,1240.171882172433,1158.5826184740918,1104.1154379349302,1067.6711172991274,6009.956013625709,5894.7413450112035,5729.733103079623,5523.746161943956,5285.59539571719,5024.095678512315,4748.061884442317,4466.3088876201855,4187.651562158909,3920.904782171475,3652.6038303230835,3369.283989278932,3191.158090390957,3171.600190667724,3252.586389878854,3325.4308989234305,3415.1254773872706,3449.600572019212,3383.03769453879,3250.5027840296975,3136.647929421325,3029.063906806078,2909.0085317131134,2777.082985426043,2639.1659163645218,2497.8625857986945,2349.445294435455,2228.8255475685173,2152.6507416253926,2105.3689358779097
UG4103,85135.06683104161,4753.835644555966,4696.796153988258,4634.394787433669,4566.037412245838,4491.129895778398,4409.078105384985,4319.287908419236,4221.165172234785,4114.11576418527,3997.5455516243237,3877.429132708961,3759.741105596187,3611.0436836227677,3417.6052725355844,3198.537932098399,2987.019322606589,2776.814719535272,2595.5329496306467,2460.429794806746,2360.558077585045,2260.078958096656,2156.997147743762,2097.136678457511,2096.7713300260557,2132.3254484634144,2168.0176244478444,2215.885769186572,2217.7443643144675,2142.5497194977493,2017.7776690462665,4340.865542043715,4518.468606561147,4618.236873712061,4649.453325753234,4621.400944941443,4543.362713533458,4424.621613786059,4274.460627956024,4102.162738300123,3917.0109270751354,3714.2328162372087,3489.0560277424884,3321.0403453508934,3247.5794719204514,3235.7903088060575,3212.613769808923,3189.322930534027,3165.2503064971243,3131.6433329579527,3089.6999119172738,3050.175290055239,3011.8841539627756,2952.1188024221387,2860.922821468125,2746.2751203094203,2631.556920508002,2518.627055817173,2381.4976492965147,2211.6912439872467,2023.9359751753636,9094.701186599681,9215.264760549406,9252.63166114573,9215.490737999073,9112.530840719843,8952.440818918443,8743.909522205297,8495.62580019081,8216.278502485393,7914.556478699459,7591.66194894617,7248.797133338676,6932.084028973661,6665.184744456035,6434.328240904457,6199.633092415512,5966.137650069299,5760.783256127771,5592.073127764699,5450.257989502319,5310.254248151896,5168.881301706538,5049.25548087965,4957.694151494181,4878.600568772835,4799.574544955846,4734.512825003745,4599.242013610982,4354.2409634849955,4041.71364422163
UG4104,49825.7882440427,3136.2928473296324,3179.1389902123315,3223.628028616589,3267.27434421089,3307.592318663717,3342.0963336435593,3368.3007708188966,3383.7200118582145,3385.868438429998,3372.2604322027305,3347.589792893787,3316.5503202205364,3240.7593056070264,3103.3722946239595,2923.4419230864905,2743.450407627721,2562.8034565874277,2369.558818277638,2164.6276390731377,1958.3776987051774,1752.6866176584217,1538.084056389787,1390.0845109189327,1343.6013861554363,1362.7273907065917,1378.9454458120256,1408.7233082741086,1409.2329524129739,1353.130104529414,1262.4836429927573,2805.682935864655,3038.409490041722,3217.0402821741573,3345.62582916063,3428.2166478998133,3468.863255290377,3471.616168230992,3440.525903620328,3379.6429783570566,3293.017909339849,3184.8016598628833,3059.1451932203363,2919.5967943333435,2770.0060873095595,2614.7249282341777,2452.8995523911203,2283.0735166912636,2136.8321379722474,2029.3402995038377,1948.2280846168323,1865.0839689707345,1784.5381881518163,1708.3453439938005,1634.1908952188887,1562.1566620097392,1495.9082065012224,1436.2354570756631,1371.052791659743,1295.1916357000546,1214.2130400228962,5941.975783194288,6217.548480254054,6440.668310790747,6612.9001733715195,6735.808966563531,6810.959588933936,6839.916939049888,6824.245915478543,6765.511416787054,6665.27834154258,6532.39145275667,6375.695513440873,6160.35609994037,5873.3783819335185,5538.166851320668,5196.349960018841,4845.876973278691,4506.390956249885,4193.967938576976,3906.6057833220098,3617.7705866291562,3322.6222445416033,3098.4298549127334,2977.7922813743253,2924.884052716331,2874.853652313248,2844.958765349772,2780.2857440727166,2648.3217402294686,2476.6966830156534
UG4105,90512.0358259906,3990.177102067314,4056.471424130783,4101.636950591259,4126.903020991803,4133.4989748754715,4122.654151785327,4095.5978912644223,4053.5595328558197,3997.768416102578,3929.453880547756,3847.337666718664,3750.1415151426163,3651.6327604414028,3558.0559401895716,3463.1175968829475,3361.8760068956967,3264.4350406964713,3127.6513832003825,2932.4977130835614,2704.319363650091,2483.3701866633287,2256.6568483331,2081.4764607741695,1988.85544407442,1951.2448467342826,1908.0058289310512,1868.7899967469596,1830.9169484882434,1786.157212031646,1736.557988400581,3916.2948564163485,3941.151568945795,3970.7948660962197,4002.510302022861,4033.583430880954,4061.2998068257366,4082.9449840124466,4095.80451659632,4097.1639587325935,4084.3088645765038,4064.7233018604693,4045.8913383169033,3974.10596021515,3826.2556945560864,3630.221636226489,3433.8057344892727,3223.618857144285,3050.3199901237244,2942.7425738707916,2876.346617051726,2797.635402444073,2717.160330957733,2627.0688044376975,2518.035537906019,2396.071912272177,2281.5986270429116,2176.632382660055,2051.9459651765897,1897.001451017406,1727.2975119314383,7906.471958483662,7997.6229930765785,8072.431816687478,8129.413323014664,8167.082405756426,8183.953958611063,8178.542875276869,8149.36404945214,8094.932374835172,8013.76274512426,7912.060968579133,7796.032853459519,7625.738720656553,7384.311634745658,7093.3392331094365,6795.681741384969,6488.053897840757,6177.971373324107,5875.240286954353,5580.665980701817,5281.005589107402,4973.817179290832,4708.545265211867,4506.8909819804385,4347.3167590064595,4189.604455973963,4045.422379407015,3882.8629136648333,3683.158663049052,3463.8555003320193
UG2035,76228.9482289811,8408.898496510414,7848.350222618179,7363.942288731119,6948.022962473746,6592.940511470564,6291.043203346075,6034.679305724794,5816.197086231222,5627.944812489869,5462.270752125239,5323.929840077091,5217.677011285172,5073.827196797758,4859.915329608857,4605.509679288718,4369.851693133052,4137.742814546066,3939.26543225371,3794.2681296363107,3684.8653689727616,3576.3762045946482,3479.4006361552833,3369.468275026626,3232.097102501023,3082.0304234386194,2940.579207731804,2793.9840369916146,2694.290667479666,2666.48733284584,2680.7246211978754,8091.669209531599,7857.844365767442,7597.113281062614,7315.395386025999,7018.610111266478,6712.676887392916,6403.515145014199,6097.044314739202,5799.183827176802,5515.853112935877,5237.725304539643,4955.473534511311,4751.248723888072,4661.462899450122,4646.2965975493535,4625.747256768832,4611.290104205579,4581.065588027714,4514.635247782139,4419.339605456539,4331.394434846858,4253.680730820137,4115.832314180486,3889.6623892516254,3608.023472076394,3332.9463529215973,3053.214647991122,2802.283850333766,2603.481376919689,2442.9080806816246,16500.567706042013,15706.19458838562,14961.055569793734,14263.418348499745,13611.550622737042,13003.72009073899,12438.194450738993,11913.241400970423,11427.128639666671,10978.123865061116,10561.655144616734,10173.150545796483,9825.075920685831,9521.378229058979,9251.806276838071,8995.598949901883,8749.032918751645,8520.331020281425,8308.90337741845,8104.204974429301,7907.770639441505,7733.081366975421,7485.300589207112,7121.7594917526485,6690.053895515013,6273.525560653401,5847.198684982737,5496.574517813432,5269.968709765529,5123.6327018795
UG2036,65468.5840687643,7163.398925801064,6737.679243348554,6349.0659487878875,5994.5880015591,5671.274361102233,5376.153986857317,5106.255838264399,4858.60887476351,4630.242055794692,4418.184340797981,4221.57875061015,4039.5683060679717,3858.6116596278066,3671.509647936219,3481.633414623456,3305.1094642177486,3145.379932866916,2967.4078964720957,2757.510022454499,2534.068861774241,2326.6501767714,2126.340669539369,1972.564954631814,1886.991867080042,1851.0086481984745,1815.5436607943184,1779.8631801350439,1780.9730151506105,1828.952889196355,1902.432914242212,7302.450406628874,6903.7823104076015,6522.088591172157,6157.622471006217,5810.637171993453,5481.385916217538,5170.121925762146,4877.09842271095,4602.568629147625,4346.7857671558395,4107.927351689502,3884.170897702501,3686.1481629273885,3518.26378370738,3374.5438607368314,3243.3259887620447,3125.402005307974,3018.3320552519017,2919.2164226651694,2827.8484688255103,2744.840416281224,2667.572794932934,2598.2080450008984,2537.056266986835,2480.4426361261094,2425.623744018597,2374.638092583804,2309.5899545952675,2221.7537323462348,2119.0156857515994,14465.849332429938,13641.461553756155,12871.154539960044,12152.210472565317,11481.911533095687,10857.539903074856,10276.377764026545,9735.70729747446,9232.810684942317,8764.97010795382,8329.506102299652,7923.739203770472,7544.759822555196,7189.773431643599,6856.177275360287,6548.435452979793,6270.7819381748905,5985.739951723997,5676.726445119668,5361.917330599752,5071.490593052624,4793.9134644723035,4570.7729996327125,4424.0481340668775,4331.451284324584,4241.167404812915,4154.501272718848,4090.562969745878,4050.70662154259,4021.4485999938115
UG1003,40560.1359054202,1962.9405832767115,1908.1796581635986,1884.0311024650696,1884.8289884305514,1904.9073883094684,1938.6003743512497,1980.242018805318,2024.1663939210998,2064.707571948022,2096.19962513551,2126.111596764488,2161.912530115878,2132.26164228162,2005.2230634481436,1814.5357789593702,1628.8365388796842,1437.9522670844945,1258.7527776933312,1107.72141073516,978.8057643688401,845.8122607036469,709.5902120929776,610.7073164553761,565.3649305527924,556.665756509557,551.1612917016621,555.1214190702433,554.9680933510359,540.4275024549511,517.7657744640678,2248.9722746937055,1999.660772176747,1830.8662615304838,1731.3184032302295,1689.7468577512948,1694.8812855689955,1735.4513471586426,1800.1867029955497,1877.8170135550288,1957.0719393123934,2050.438307430421,2170.402945071891,2186.909679274787,2041.1738371394904,1793.1965792037108,1559.1404878985736,1312.6251455304055,1117.9306034194394,1017.7638450664219,979.2814631271804,926.7052659533973,874.9175309106618,824.4278341477057,767.8220242527043,709.6632008278805,662.3105164271003,623.7504223873727,588.3111559864171,554.5455117344073,524.0547958575929,4211.9128579704175,3907.840430340346,3714.8973639955534,3616.147391660781,3594.6542460607634,3633.481659920245,3715.693365963961,3824.3530969166495,3942.5245855030507,4053.271564447903,4176.549904194909,4332.315475187768,4319.171321556407,4046.3969005876343,3607.732358163081,3187.977026778258,2750.5774126149,2376.683381112771,2125.485255801582,1958.0872274960204,1772.517526657044,1584.5077430036395,1435.135150603082,1333.1869548054967,1266.3289573374375,1213.4718081287624,1178.871841457616,1143.2792493374532,1094.9730141893583,1041.8205703216609
