fid,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin2RefN,admin2AltN,admin2Al_1,date,validOn,validTo,Shape_Leng,Shape_Area,Area,F_25_to_29sum,M_0_to_1sum,M_15_to_19sum,F_5_to_9sum,F_10_to_14sum,F_20_to_24sum,F_1_to_4sum,F_35_to_39sum,F_15_to_19sum,M_1_to_4sum,M_35_to_39sum,M_5_to_9sum,F_30_to_34sum,M_25_to_29sum,M_20_to_24sum,F_0_to_1sum,M_10_to_14sum,M_30_to_34sum
"935",Colombia,CO,Cauca,CO19,Miranda,CO19455,Miranda,,,2009/01/01,2014/10/29,,1.05117665516,0.0194719234579,23931.3489738223,1630.01801409316,400.233351286908,1950.47956071608,1898.88598875608,1948.69649931276,1828.26563500729,1515.61778760748,1284.85747455456,1906.52347987192,1568.0057641922,1224.04448593233,1986.98444475722,1351.36804529745,1608.54021189245,1844.95015143277,385.871162284049,2046.6542263017,1314.64253406855
"936",Colombia,CO,Huila,CO41,Baraya,CO41078,Baraya,,,2009/01/01,2014/10/29,,1.49084826906,0.054347351973,66798.3175025213,347.712172470405,95.61249136689,446.020043631783,462.782305151457,470.963808646309,388.833969525527,359.254403849714,310.537644100375,433.528640222386,374.583832863485,297.939888471155,485.745422312757,314.7120244127,342.983576986589,377.344031673972,91.4649498804647,489.125278260908,298.833685587859
"937",Colombia,CO,Huila,CO41,Neiva,CO41001,Neiva,,,2009/01/01,2014/10/29,,2.74465261322,0.0998174080547,122700.23915546,12622.5615454488,3471.0736911587,16191.9187241747,16800.9447543162,17097.5401629639,14115.578876966,13042.3038923482,11272.827456644,15738.3391053601,13598.7261569044,10815.690896802,17634.4685191663,11424.5172942148,12451.080056804,13698.4352710779,3320.52623131505,17756.8400446883,10848.1441579591
"938",Colombia,CO,Cauca,CO19,Villa Rica,CO19845,Villa Rica,,,2009/01/01,2014/10/29,,0.643274903409,0.00623760988193,7666.42932108022,546.649809464812,134.606026415946,655.244956769049,638.325142801739,654.645641356707,613.403451688588,509.808691467158,429.778782685287,640.113578982651,527.349918494001,410.023519090377,667.991385640576,452.449859402142,540.113273465075,619.738712024875,129.79556860053,687.714430263266,440.783758668229
"939",Colombia,CO,Cauca,CO19,LÃ³pez,CO19418,Lopez,,,2009/01/01,2014/10/29,,3.38321535748,0.25667390743,315521.259452538,796.9441905329,196.470337137886,955.949593458208,931.516245490639,955.080507575767,894.420475517865,744.15973379201,625.902610255755,933.652717915073,769.717516069475,597.485719720717,974.840224184853,659.168890945468,787.813772974245,904.098318410164,189.46055132382,1003.42331161932,642.550835934817
"940",Colombia,CO,Meta,CO50,Vista Hermosa,CO50711,Vista Hermosa,,,2009/01/01,2014/10/29,,6.05099560612,0.413367270399,508211.918146511,938.873092815265,232.135840628725,1087.6447043783,1055.98960631801,1136.71153281062,1026.83138066862,859.959041663591,843.80158373031,1078.52029968312,909.445386887921,792.765740848889,1133.60061170848,845.88048771258,915.289164314352,1014.53348075581,218.942666004048,1175.69912722262,807.843451963025
"941",Colombia,CO,Cauca,CO19,Padilla,CO19513,Padilla,,,2009/01/01,2014/10/29,,0.373541711241,0.00583716756753,7174.14186122795,381.160755511373,94.0683871773072,457.508516088128,445.924104729667,457.094867980108,427.850261021405,356.317254925147,299.068954301067,446.741261456162,368.534438127652,285.644582625479,466.67737300694,315.072854901664,376.96732407622,432.671034362167,90.717168060597,480.273896384984,307.294165553525
"942",Colombia,CO,Cauca,CO19,Caloto,CO19142,Caloto,,,2009/01/01,2014/10/29,,1.0893093017,0.0321651928478,39536.9649789488,2027.35504206037,500.34012221708,2433.440965035,2371.82466704119,2431.24081235379,2275.69174367376,1895.21500591841,1590.71715434431,2376.1710393792,1960.1969529856,1519.31429542648,2482.20917632943,1675.84026408964,2005.05060864799,2301.3329426148,482.51533068961,2554.52769243531,1634.46621075273
"943",Colombia,CO,Cauca,CO19,Corinto,CO19212,Corinto,,,2009/01/01,2014/10/29,,0.749325668891,0.0235506672763,28946.4647655432,1197.03559936839,295.422366812767,1436.81150105456,1400.43189073587,1435.51737199863,1343.65982033592,1119.01500834152,939.242768802214,1402.9962637648,1157.38474127743,897.079939824529,1465.60843118932,989.496658676537,1183.86150277616,1358.79327591299,284.897436359781,1508.31208361452,965.063345283037
"944",Colombia,CO,GuainÃ­a,CO94,Puerto Colombia,CO94884,Puerto Colombia,,,2009/01/01,2014/10/29,,9.08054531707,1.26357141292,1553869.76209761,160.856641061004,45.4195461945765,208.091683345829,230.30761376748,224.444003647979,162.091955502834,176.665498032518,132.967892765973,183.742706288149,177.941480184432,133.612323707237,246.758136760785,143.72371485905,164.060955838107,164.221945486528,44.9784364029015,228.951671721785,141.157217472208
"945",Colombia,CO,Huila,CO41,Tello,CO41799,Tello,,,2009/01/01,2014/10/29,,1.31451064185,0.0401622004758,49368.2936539878,539.654166527907,148.401973517379,692.25713667064,718.29708465538,730.976772898342,603.484930044156,557.608605554444,481.948003330268,672.864573342027,581.398719597608,462.403659572243,753.933248574845,488.433818931808,532.323582162615,585.654472795897,141.965255273506,759.162867887644,463.792180543649
"946",Colombia,CO,Cauca,CO19,Santander Quilichao,CO19698,Santander Quilichao,,,2009/01/01,2014/10/29,,1.40518883163,0.041640427299,51187.7289392115,3499.15662212158,863.397755582118,4199.53127242951,4093.00743235461,4195.73037846945,3927.65952295484,3270.39002991281,2746.02833716432,4100.86373247858,3382.55833164044,2622.50008305232,4283.47185216518,2892.78661357798,3460.35932485294,3971.58273480972,832.630240345374,4408.41996943951,2821.08277879329
"947",Colombia,CO,Cauca,CO19,Buenos Aires,CO19110,Buenos Aires,,,2009/01/01,2014/10/29,,1.44275975369,0.0301169696,37020.8500688759,1349.91671738075,332.841871787561,1619.39103324036,1578.05190371489,1617.91986546433,1515.06078876322,1260.69582835329,1060.06064716983,1581.57465443923,1303.98421745375,1012.00459716376,1651.45212731347,1116.45313616656,1334.53249211423,1531.54398933169,320.968893964658,1699.833223077,1088.38393570762
"948",Colombia,CO,Cauca,CO19,ToribÃ­o,CO19821,Toribio,,,2009/01/01,2014/10/29,,1.01506632231,0.0387198671463,47598.0935452879,1056.17177297128,260.657817303552,1267.7308148765,1235.63210369973,1266.58837182401,1185.54217684502,987.332375261001,828.713267466985,1237.89494202891,1021.18666134402,791.512480682926,1293.13874148019,873.054197781021,1044.5485321451,1198.89552563592,251.37148338696,1330.81668710383,851.496658563847
"949",Colombia,CO,Huila,CO41,Palermo,CO41524,Palermo,,,2009/01/01,2014/10/29,,1.58732476166,0.0665706451507,81839.8314777538,1128.70735862409,310.379990052432,1447.87683235784,1502.33371750382,1528.85578430106,1262.21337411739,1166.23098843661,1008.01485040458,1407.31848955282,1215.98469692003,967.138302046224,1576.86683273735,1021.5784670643,1113.37286648224,1224.90846447775,296.918444997049,1587.81133757601,970.039252744173
"950",Colombia,CO,Meta,CO50,Puerto Rico,CO50590,Puerto Rico,,,2009/01/01,2014/10/29,,3.51951287909,0.277543207625,341243.740738236,758.460562844004,187.479698818061,878.661527111835,852.905585293658,918.158478430705,829.518537792261,694.526389383129,681.620978629013,871.232825346524,734.494711302628,640.33481054689,915.670427825185,683.283100510918,739.377081205719,819.632028752443,176.824071815819,949.67168336577,652.48720844058
"951",Colombia,CO,Huila,CO41,Santa MarÃ­a,CO41676,Santa Maria,,,2009/01/01,2014/10/29,,1.01911542356,0.0369636072156,45440.1256973611,462.916752837016,127.296146376291,593.817729965551,616.15213253547,627.029627903481,517.671575375483,478.306319352472,413.417134053772,577.183536901022,498.711808048072,396.652435118333,646.720399334677,418.979980203323,456.627617266495,502.371712843888,121.775162828795,651.209069416975,397.842202053522
"952",Colombia,CO,Cauca,CO19,SuÃ¡rez,CO19780,Suarez,,,2009/01/01,2014/10/29,,1.08671788649,0.0320135923284,39355.4612313491,625.169392539887,154.288382621307,750.392891201656,731.392457514536,749.71443607891,701.748236355372,584.421766261803,490.52467703633,732.732735692291,604.460053956602,468.506391853094,765.43139780825,516.773835001746,618.291441715322,709.65513616777,148.791805132525,787.732041557785,504.015442237025
"953",Colombia,CO,Cauca,CO19,Paez,CO19517,Paez,,,2009/01/01,2014/10/29,,2.57316629913,0.137956873894,169624.481998623,1383.99631706625,341.640417064657,1661.45750787528,1619.61029931577,1660.16900122748,1553.49973646179,1294.05560274597,1086.27135206829,1622.33851486188,1338.45453228196,1037.51189311233,1694.9998307561,1144.2781939056,1368.74644203146,1570.85898095416,329.462179710419,1744.31252236711,1115.95032451465
"954",Colombia,CO,Meta,CO50,Puerto Concordia,CO50450,Puerto Concordia,,,2009/01/01,2014/10/29,,2.71001234696,0.103497461972,127252.480388214,689.552731888805,172.197293361787,798.225463153678,781.337454557244,839.155561263673,754.097075864935,637.972563511808,621.005251117866,793.520245446445,674.622382413887,585.506888867123,836.002018123807,623.131426416861,673.319476961275,743.393855226313,162.425658168038,867.186784893274,597.550586436933
"955",Colombia,CO,Cauca,CO19,Jambalo,CO19364,Jambalo,,,2009/01/01,2014/10/29,,0.870098686917,0.0192135106202,23621.5827181816,634.573278491385,156.609210137161,761.680406457745,742.39416574873,760.991745938547,712.304031691048,593.212720559211,497.903218239546,743.754604085814,613.552426872309,475.553730636602,776.945124377962,524.547219423344,627.59186821105,720.329868087079,151.029952273471,799.58121753484,511.596913256682
"956",Colombia,CO,Cauca,CO19,Morales,CO19473,Morales,,,2009/01/01,2014/10/29,,1.51096232429,0.0402282596857,49459.2646407506,999.412527476088,246.649538906931,1199.59816456703,1169.22356304829,1198.51356822625,1121.8335174229,934.272281312733,784.165880773333,1171.36616738723,966.306024432764,748.96686061722,1223.63912404398,826.128487491747,988.417251246865,1134.47369924572,237.862562991329,1259.28953011369,805.732579233707
"957",Colombia,CO,Huila,CO41,Iquira,CO41357,Iquira,,,2009/01/01,2014/10/29,,1.84503776125,0.0606940673415,74623.0187232382,533.515598906786,146.663189960775,684.251466566115,709.861220211373,722.414646222605,596.619982233504,551.086284575984,476.315205653838,665.092140991124,574.586636821739,456.988473056699,745.073506163433,482.764841320401,526.262714796583,579.052175570745,140.304694626888,750.298060342902,458.437739898975
"958",Colombia,CO,CaquetÃ¡,CO18,San Vicente del CaguÃ¡n,CO18753,San Vicente del Caguan,,,2009/01/01,2014/10/29,,10.7038197682,1.5507255431,1907967.84080188,2501.71995048104,868.375799515515,3324.93134642012,3587.64298753938,3604.11825075459,2764.4228859385,3200.90310372935,2188.33212240606,3193.71251018971,3402.06120931664,2071.86463738826,3780.63625292752,2255.10056142225,2516.85340002355,2935.87483105345,814.939015245989,3664.6927991021,2147.11257106082
"959",Colombia,CO,Cauca,CO19,TimbiquÃ­,CO19809,Timbiqui,,,2009/01/01,2014/10/29,,2.31424792819,0.177306841068,218012.881544452,966.351522903075,238.490263953514,1159.91493074817,1130.54513459408,1158.86621382833,1084.7227724893,903.366144359228,758.225329380948,1132.61686054722,934.340197254904,724.190708152542,1183.16060499789,798.79979450861,955.719974615029,1096.94481128105,229.993965023721,1217.63168002013,779.078592110774
"960",Colombia,CO,Guaviare,CO95,San JosÃ© Guaviare,CO95001,San Jose Guaviare,,,2009/01/01,2014/10/29,,14.215197836,1.33363530449,1640059.98585928,2041.63931255889,709.216131684015,2294.24489516842,2987.63556272032,2987.22023978499,2226.188314865,2634.38252601297,1987.96692851171,2513.56503299837,2778.51670601578,2114.82583009138,2876.41419260465,2064.30959044415,2120.73894658421,1999.22860669769,670.704811522612,2999.74803393529,2263.83019473422
"961",Colombia,CO,Cauca,CO19,Caldono,CO19137,Caldono,,,2009/01/01,2014/10/29,,1.04637246097,0.0282600851908,34744.7390691746,1327.74612422241,327.680472515291,1593.698066446,1553.34460084653,1592.25715191057,1490.38566442067,1241.20557386288,1041.78522871574,1556.19110715296,1283.76325401617,995.022394036874,1625.63712098263,1097.53366721887,1313.13860643515,1507.17848199373,316.006741185091,1672.99963368196,1070.43716117833
"962",Colombia,CO,GuainÃ­a,CO94,Morichal Nuevo,CO94888,Morichal Nuevo,,,2009/01/01,2014/10/29,,7.47958844277,0.682590378129,839470.288957142,35.3852553091983,10.0088018176909,45.759158534127,50.6773165312097,49.3929220838127,35.6816011935316,38.9224590977956,29.2811514668811,40.4469775513799,39.2117746538534,29.4343644451274,54.2665680809223,31.644118072576,36.095057396702,36.1304082648867,9.90952602526568,50.3780860228235,31.0981337349858
"963",Colombia,CO,Huila,CO41,Rivera,CO41615,Rivera,,,2009/01/01,2014/10/29,,0.893187528841,0.0280711283456,34513.5548115111,677.282454558765,186.24828761656,868.803372415248,901.483732518274,917.397300905664,757.392141720629,699.81336503278,604.859640733921,844.465279517695,729.670323329163,580.330995250144,946.20809618698,612.999391211313,668.082151232753,735.013363196864,178.170103632263,952.771988268243,582.073358274065
"964",Colombia,CO,Cauca,CO19,PiendamÃ³,CO19548,Piendamo,,,2009/01/01,2014/10/29,,0.97179296741,0.015092934285,18557.6988812986,1609.71066343598,397.267776707537,1932.14103680383,1883.21797574218,1930.39412439056,1806.88887245208,1504.79207667895,1263.02217087196,1886.66897563916,1556.38744614786,1206.32862588717,1970.86277308222,1330.60953170666,1592.00104434881,1827.24786757771,383.114973490359,2028.28334560338,1297.75872174371
"965",Colombia,CO,Huila,CO41,Teruel,CO41801,Teruel,,,2009/01/01,2014/10/29,,0.675079257129,0.01708962257,21011.7673673519,236.410840708762,65.0099371416727,303.261759085115,314.667902502464,320.223021974321,264.374040531227,244.270267650252,211.13146511151,294.766703655012,254.69131785119,202.569760417216,330.279067169875,213.972401691368,233.198989359895,256.560425230302,62.1903796871775,332.571423696121,203.177372384467
"966",Colombia,CO,Cauca,CO19,Silvia,CO19743,Silvia,,,2009/01/01,2014/10/29,,1.39236572964,0.0544669027029,66973.5972619161,1413.13997487514,348.755207213515,1696.1965881607,1653.24779375317,1694.66300153802,1586.23966013128,1321.03357827896,1108.78753469791,1656.27737292112,1366.32835091837,1059.01715325774,1730.18979906966,1168.12142850179,1397.59297538595,1604.11250577611,336.330681176682,1780.59842753178,1139.2822135184
"967",Colombia,CO,Huila,CO41,Campoalegre,CO41132,Campoalegre,,,2009/01/01,2014/10/29,,1.04621401492,0.0374962234346,46105.9972624072,1294.60920017329,356.000860183151,1660.69145635027,1723.15262813168,1753.57301247143,1447.73845383362,1337.64820011705,1156.1768332005,1614.17168882606,1394.71490452369,1109.29208867671,1808.64091298007,1171.73408311093,1277.02078344347,1404.95032195398,340.560684322088,1821.1940853633,1112.61943302839
"968",Colombia,CO,Huila,CO41,Yaguara,CO41885,Yaguara,,,2009/01/01,2014/10/29,,0.941136951118,0.0261323932976,32133.0379169747,317.280680173775,87.2481016996026,406.999513832154,422.30739433784,429.762772204354,354.809344488196,327.828607268399,283.353904854972,395.598526225425,341.814420665032,271.863469395204,443.258722005878,287.166650128434,312.970140422229,344.322899848106,83.4640489335579,446.335232522106,272.678929438349
"969",Colombia,CO,Huila,CO41,Algeciras,CO41020,Algeciras,,,2009/01/01,2014/10/29,,1.37981859398,0.0548675809663,67473.1576683791,941.699184364639,259.019617221027,1208.02952197322,1253.51480910752,1275.62719557481,1053.0737529255,973.225980197778,840.98702697258,1174.17612512759,1014.76867333415,806.873900917009,1315.70886427059,852.316510641715,928.922928654123,1022.04017537448,247.780025819637,1324.78985978814,809.318663287675
"970",Colombia,CO,Cauca,CO19,CajibÃ­o,CO19130,Cajibio,,,2009/01/01,2014/10/29,,1.33868840182,0.0441215280996,54253.342097059,1476.56037674309,364.407015097502,1772.32030600309,1727.44400980091,1770.71789398929,1657.42861429532,1380.32033114205,1158.54888355802,1730.60955461091,1427.64789120876,1106.544854281,1807.83910135133,1220.54562721215,1460.31564310798,1676.10357625526,351.424888115085,1860.51002084976,1190.41213476425
"971",Colombia,CO,Huila,CO41,Nataga,CO41483,Nataga,,,2009/01/01,2014/10/29,,0.664671783989,0.0108164499334,13300.9223536197,239.13035595906,65.7058265113737,306.59833808383,317.990804180969,323.620529499836,267.4229837819,246.898856551852,213.360386095243,298.019719676115,257.417623786721,204.702027517604,333.760202364996,216.289220424136,235.88631856814,259.603681396693,62.8596095396206,336.126785103697,205.416541009443
"972",Colombia,CO,NariÃ±o,CO52,El Charco,CO52250,El Charco,,,2009/01/01,2014/10/29,,3.98921405435,0.190905387562,234821.424367533,1052.8547619048,264.012774918432,1222.97684160911,1176.92883885221,1169.58986653283,1159.29480262694,987.549682765966,880.182351550204,1191.89225158165,1034.3304769285,823.210721812036,1239.22115361667,904.715686717362,1026.33062674652,1162.33351156535,251.426800961766,1220.93511572864,841.830226437305
"973",Colombia,CO,Huila,CO41,Hobo,CO41349,Hobo,,,2009/01/01,2014/10/29,,0.776622807153,0.0157889489887,19416.1323666771,264.992043788545,72.8693999200477,339.924992923159,352.710097259842,358.936810233165,296.335891803028,273.801646507578,236.65648447373,330.4029161504,285.482563448371,227.059701078571,370.208594317548,239.840879907366,261.391891431063,287.577639150666,69.708968382387,372.778088398511,227.740771181881
"974",Colombia,CO,Cauca,CO19,InzÃ¡,CO19355,Inza,,,2009/01/01,2014/10/29,,1.46989294334,0.0665901523118,81889.8506447613,1120.77016410558,276.621399729745,1345.32691545831,1311.32381964568,1344.16605791566,1258.0534032993,1047.79492610833,879.468887171941,1313.66088594985,1083.72764952481,839.9949281679,1372.35582588729,926.504155805102,1108.43777498067,1272.19368222915,266.765044434171,1412.31545191817,903.612369736191
"975",Colombia,CO,NariÃ±o,CO52,La Tola,CO52390,La Tola,,,2009/01/01,2014/10/29,,1.56616734757,0.0345385364336,42476.6846526119,370.4205916028,92.8960599977872,430.178319675382,413.944583713077,411.273108189926,407.816103311256,347.452405228512,309.796775676543,419.238840126432,363.941578511614,289.706156653352,435.87220629584,318.382146837888,361.053751596948,408.861130529549,88.4602043182822,429.307954472024,296.160528045846
"976",Colombia,CO,Huila,CO41,Tesalia,CO41797,Tesalia,,,2009/01/01,2014/10/29,,1.18095569055,0.0309680110079,38082.669772611,358.122383512557,98.4790442044614,459.390202702722,476.668578134151,485.083643333055,400.481895156903,370.028084194753,319.828411080409,446.521632306743,385.814210265642,306.858878419152,500.316848458722,324.131948818685,353.256972859032,388.645591428503,94.2078922490473,503.789380504284,307.779307928751
"977",Colombia,CO,NariÃ±o,CO52,Santa BÃ¡rbara,CO52696,Santa Barbara,,,2009/01/01,2014/10/29,,2.2780846822,0.103426059194,127204.89153597,733.947344418732,184.009807007678,852.872610910214,820.887132686214,816.082910389872,808.33082036674,688.395943013602,613.135536714923,831.214438138762,720.90053783555,573.582856939407,864.270695039653,630.39837194467,715.57927623915,810.533006413491,175.263273177261,851.979308471084,586.898724068073
"978",Colombia,CO,NariÃ±o,CO52,Olaya Herrera,CO52490,Olaya Herrera,,,2009/01/01,2014/10/29,,1.73840734395,0.0785634732408,96629.2892998804,1201.39726993209,301.292842392577,1395.21147227869,1342.56006357423,1333.89557916299,1322.68336150702,1126.90379693045,1004.77405745233,1359.73109899694,1180.38367423636,939.613492807141,1413.67864256119,1032.6192738337,1171.01749035809,1326.07273260388,286.905885862972,1392.38858839707,960.547167540295
"979",Colombia,CO,NariÃ±o,CO52,Mosquera,CO52473,Mosquera,,,2009/01/01,2014/10/29,,1.43389427222,0.0666963208841,82024.3541670279,577.687288574642,144.875512453087,670.882107287413,645.564878458157,641.398594308179,636.007242361782,541.867386493366,483.141767634777,653.821505240398,567.582981205545,451.809559067711,679.761975306552,496.531033633277,563.07928738487,637.637008293997,137.95759939641,669.524734395789,461.875436499249
"980",Colombia,CO,Meta,CO50,La Macarena,CO50350,La Macarena,,,2009/01/01,2014/10/29,,5.11663531742,0.859075310594,1056710.97127493,1049.98868116346,260.283959922708,1216.78555978595,1183.15784154333,1272.87330889967,1148.38099035075,964.22713092764,943.856823891358,1206.86371279672,1019.72209870757,887.22154728508,1269.44698542822,946.385140907034,1023.94061806754,1134.53703922367,245.488968979433,1316.29366424226,904.331512722914
"981",Colombia,CO,Cauca,CO19,Totoro,CO19824,Totoro,,,2009/01/01,2014/10/29,,1.29990340865,0.0343287141308,42216.1082134887,738.981849168893,182.376673563616,887.002358603757,864.542885721661,886.200391111895,829.501916142181,690.816093316767,579.824983730214,866.127161783166,714.502362915315,553.798256605165,904.778634697199,610.852816246683,730.851762809791,838.848271528259,175.879440924386,931.139123961329,595.771750653395
"982",Colombia,CO,Cauca,CO19,PopayÃ¡n,CO19001,Popayan,,,2009/01/01,2014/10/29,,1.34304408497,0.0394174410332,48475.3179308861,11188.0358342859,2761.14597539767,13429.0364390393,13089.0045522857,13416.8948054393,12558.4913581181,10458.816031049,8778.43306234526,13112.9901717682,10817.4213634515,8384.39367298502,13698.1656670817,9248.18817261793,11064.9479692774,12699.9932885082,2662.77918681782,14097.2581413221,9019.86389085511
"983",Colombia,CO,Huila,CO41,Gigante,CO41306,Gigante,,,2009/01/01,2014/10/29,,1.08432203677,0.0410317619526,50464.0725302708,1125.97812178894,309.629485189624,1444.37583745364,1498.7010448277,1525.15898095071,1259.16131703136,1163.41101923422,1005.57745078858,1403.91556564556,1213.04442211427,964.799743027659,1573.05393737322,1019.10827073827,1110.68070865655,1221.94661201909,296.200490337971,1583.97197838314,967.693679177435
"984",Colombia,CO,Cauca,CO19,Argelia,CO19050,Argelia,,,2009/01/01,2014/10/29,,1.12757955026,0.0563199412095,69269.1253219592,1019.94155221409,251.718177358387,1224.2178525161,1193.21195983677,1223.08359528682,1144.86539520114,953.464993100148,800.301850899588,1195.40523542999,986.163575721206,764.369379363488,1248.74787954101,843.116103951354,1008.71258917614,1157.7598333424,242.748962465441,1285.10131529579,822.279543665936
"985",Colombia,CO,GuainÃ­a,CO94,San Felipe,CO94883,San Felipe,,,2009/01/01,2014/10/29,,3.54482378398,0.248572767331,305761.946032444,55.9525800616484,15.7987931233183,72.3828776776681,80.1104953605645,78.0708897138211,56.3822734145433,61.4515531214965,46.2517221286089,63.9132982980955,61.8953923754489,46.4758818174123,85.8326663510743,49.9930410688921,57.0671730184586,57.1231718587733,15.6453569283667,79.6388427381244,49.1003073271095
"986",Colombia,CO,CaquetÃ¡,CO18,Puerto Rico,CO18592,Puerto Rico,,,2009/01/01,2014/10/29,,4.186809521,0.227298606116,279624.632044809,1040.26282667101,361.668056101596,1383.6535158325,1493.66810676246,1500.0366542635,1149.58077240724,1333.11749724869,909.787233241077,1328.79531714472,1416.91749657819,861.385725890636,1573.90978113341,937.692250757304,1046.73060466,1221.36875322019,339.407168724632,1525.13678603247,892.737014687737
"987",Colombia,CO,Huila,CO41,La Plata,CO41396,La Plata,,,2009/01/01,2014/10/29,,1.69547402811,0.0650512511402,80007.6803366906,1723.23745547468,473.800150934956,2210.32597889332,2293.27766575757,2333.78384822374,1927.07596354792,1780.28885170538,1538.71052251197,2148.42264862824,1856.22060461389,1476.30525052943,2407.04207857465,1559.49082173151,1699.83197285957,1870.23139817966,453.255489316303,2423.81405664282,1480.86495792144
"988",Colombia,CO,Huila,CO41,Paicol,CO41518,Paicol,,,2009/01/01,2014/10/29,,1.13588969773,0.0225682665802,27755.5915282449,209.107506432105,57.4954014735995,268.218815292232,278.289603455458,283.204489588737,233.842173474841,216.036651495146,186.722784301732,260.706626215251,225.251403316157,179.150108180474,292.095159308054,189.24249623809,206.267188090133,226.941448637284,55.002197030466,294.128730464261,179.699992128881
"989",Colombia,CO,Cauca,CO19,Timbio,CO19807,Timbio,,,2009/01/01,2014/10/29,,0.836284337175,0.0138694872132,17057.9747478151,1143.59099749243,282.23199565534,1372.65605824161,1337.89951883908,1371.41499510966,1283.67283298122,1069.05340909166,897.292175492272,1340.35122268274,1105.70844272804,857.01523166988,1400.16524407826,945.308442489244,1131.00950593268,1298.13652836904,272.177382123889,1440.9586928701,921.970155613963
"990",Colombia,CO,GuainÃ­a,CO94,Pana Pana,CO94887,Pana Pana,,,2009/01/01,2014/10/29,,7.98214534396,0.828145985715,1018772.84255178,94.8543743429591,26.79101306746,122.724744929104,135.819023750269,132.360578678079,95.5965208973357,104.210481216149,78.4158751155537,108.365423777823,104.959932889699,78.7974005401657,145.516766711988,84.7609326462698,96.7459207169095,96.8551528908902,26.5316349477196,135.015261963334,83.2457060172437
"991",Colombia,CO,Guaviare,CO95,El Retorno,CO95025,El Retorno,,,2009/01/01,2014/10/29,,12.3682702205,0.997559563593,1227107.26507461,716.805618588269,249.996565518376,805.50528918388,1052.26824966753,1051.27705997818,781.662177550699,928.739065055814,698.648797867681,883.403060608605,979.418829276268,744.26885305969,1012.00493443729,725.844773694133,745.189073708565,701.17280387961,236.453800147886,1055.30611365457,797.097205306776
"992",Colombia,CO,Cauca,CO19,PuracÃ©,CO19585,Purace,,,2009/01/01,2014/10/29,,1.71985294593,0.0738722445662,90859.2774857784,1102.95524853747,272.567104773829,1324.94501744886,1292.43824133999,1324.68783266353,1238.00515746046,1032.33626566827,866.807599226013,1293.68892095331,1067.84402153478,827.94898657524,1352.64095877158,912.73095365637,1090.7874764516,1251.36522506457,262.829321543511,1391.64970243652,889.896082651336
"993",Colombia,CO,Cauca,CO19,Sotara,CO19760,Sotara,,,2009/01/01,2014/10/29,,1.3344651865,0.0415777940977,51140.6260781728,669.551104164449,165.241545896162,803.664405871183,783.315103562316,802.937786537223,751.566394300899,625.910742837703,525.347758527379,784.750529768877,647.371578338789,501.766362257302,819.770518831443,553.460383318597,662.184876519023,760.034616950434,159.354758191155,843.654318814166,539.796253336826
"994",Colombia,CO,Huila,CO41,Agrado,CO41013,Agrado,,,2009/01/01,2014/10/29,,0.862745554077,0.0213778234418,26293.9795165912,340.07019197382,93.5149239909369,436.233314866666,452.640723704593,460.63160342793,380.294450179674,351.375751560787,303.706537585706,424.013421610463,366.366132341325,291.390771535924,475.096934827045,307.793143040501,335.450036189985,369.054789486108,89.4590717973188,478.394423709251,292.264804158127
"995",Colombia,CO,Huila,CO41,Pital,CO41548,Pital,,,2009/01/01,2014/10/29,,0.916216367914,0.0165143463673,20312.2667140566,523.990976504516,144.090771477902,672.162176509853,697.443235352635,709.755836621858,585.969794056844,541.410942310002,467.960700254887,653.333376787603,564.508598100394,448.984175871825,732.044479914941,474.25747214118,516.872093602549,568.651367005426,137.841385253472,737.125355936587,450.330913317855
"996",Colombia,CO,Cauca,CO19,PatÃ­a,CO19532,Patia,,,2009/01/01,2014/10/29,,1.72413248836,0.060446488279,74353.1110563055,1439.12899590656,355.169155168231,1727.39129611198,1683.65263112308,1725.82950555021,1615.41215300094,1345.32867338555,1129.17921788478,1686.73792782472,1391.45646066172,1078.49351093359,1762.00967554469,1189.60431995569,1423.29607249284,1633.61369763594,342.516130137956,1813.34536702558,1160.2347232881
"997",Colombia,CO,CaquetÃ¡,CO18,El Doncello,CO18247,El Doncello,,,2009/01/01,2014/10/29,,3.02563744324,0.0864904858459,106411.327053836,761.056230111979,264.640614652075,1012.30967468361,1092.8313826886,1097.48002527445,841.025194305461,975.459958796157,665.589023958251,972.165183130419,1036.79025810573,630.172200433444,1151.54295183881,686.013355400297,765.800121781067,893.607459822437,248.34877910174,1115.82615739654,653.125598092098
"998",Colombia,CO,Huila,CO41,GarzÃ³n,CO41298,Garzon,,,2009/01/01,2014/10/29,,1.25008386765,0.0519976520767,63959.4251952647,2832.36251009675,778.863219703606,3633.28193634888,3769.93528445298,3836.48939064587,3167.38064278755,2926.5237836109,2529.49841306498,3531.50539761246,3051.37504458916,2426.92337190197,3956.96764448634,2563.53476131009,2793.88234676234,3073.76822402095,745.08300596074,3984.43163268734,2434.20297763404
