fid,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin2RefN,admin2AltN,admin2Al_1,date,validOn,validTo,Shape_Leng,Shape_Area,F_20_to_24sum,F_5_to_9sum,M_15_to_19sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,M_20_to_24sum,F_1_to_4sum,F_30_to_34sum,M_30_to_34sum,F_15_to_19sum,M_25_to_29sum,M_0_to_1sum,F_25_to_29sum,M_1_to_4sum,M_5_to_9sum,F_35_to_39sum,F_0_to_1sum,Area
"302",Colombia,CO,Antioquia,CO05,Dabeiba,CO05234,Dabeiba,,,2009/01/01,2014/10/29,,2.54708569628,0.155822960389,1253.68233410397,1070.21890622319,1239.19494501082,1207.9543532941,1161.27573596034,1128.02387150796,1185.74522709043,804.48517236294,1257.07418928051,1115.26002784353,1240.39955687546,1174.60796762176,208.838708917276,1288.04189758131,843.35182890913,1115.52568106633,1277.72524951003,198.704298260156,190414.073512419
"303",Colombia,CO,Antioquia,CO05,Campamento,CO05134,Campamento,,,2009/01/01,2014/10/29,,0.866397040362,0.0166429175389,528.429304821882,451.087558168219,522.312007895438,509.143761089304,489.469191125827,475.476619184483,499.792603082256,339.073521791026,529.867737800349,470.091917307582,522.823261171114,495.104005448287,88.0212542045047,542.917545835488,355.455586392665,470.183168144198,538.577503686771,83.7496681204066,20335.5786657809
"304",Colombia,CO,Santander,CO68,Betulia,CO68092,Betulia,,,2009/01/01,2014/10/29,,1.24163343468,0.0350960710825,231.793847830384,194.969773810066,233.373338724079,225.554495176766,215.186805691628,206.93721815804,226.830358075968,144.292184180871,236.831990890205,219.171637113497,229.070541130728,224.232696348627,37.7917791672371,236.388670039421,152.614270226681,205.438803926285,226.535846977553,35.6395360763563,42885.3611845756
"305",Colombia,CO,Santander,CO68,San Vicente ChuchurÃ­,CO68689,San Vicente Chuchuri,,,2009/01/01,2014/10/29,,2.27195260141,0.0924087927841,1774.40067946515,1492.50941074442,1786.49181021203,1726.63792989752,1647.27242718788,1584.12116674974,1736.40476325306,1104.56835701712,1812.96807278856,1677.77663455543,1753.55354692577,1716.51945256605,289.299130437517,1809.57441659481,1168.27459959238,1572.65068395727,1734.15025688789,272.82353533998,112945.759268431
"306",Colombia,CO,Santander,CO68,Floridablanca,CO68276,Floridablanca,,,2009/01/01,2014/10/29,,0.51085506668,0.00806534970465,14386.5583057217,12101.0287598222,14484.5912628639,13999.3055235995,13355.822663039,12843.8022958562,14078.4934539609,8955.66442916542,14699.2565831644,13603.145925371,14217.5330608236,13917.2665154785,2345.59130449826,14671.741371179,9472.18451514188,12750.801445893,14060.2142895004,2212.00980346394,9854.00153288781
"307",Colombia,CO,Arauca,CO81,Arauca,CO81001,Arauca,,,2009/01/01,2014/10/29,,4.76263673859,0.473483907206,5877.0211813436,6633.98655120036,7338.79128827633,7476.80288976333,7386.65581929965,5142.44141019652,7498.20355853916,5049.10953919338,6644.50702470908,6377.71008901847,6518.74686489326,6422.10160492655,1316.71076821075,6303.27195224978,5317.26330866066,6850.78836458795,5623.86578345348,1247.10788753091,578834.975327869
"308",Colombia,CO,Santander,CO68,Piedecuesta,CO68547,Piedecuesta,,,2009/01/01,2014/10/29,,1.33949945143,0.0383883490955,8094.25414660759,6808.35542148259,8149.41005687974,7876.37560373009,7514.33530322113,7226.25924918544,7920.92881068354,5038.69114987599,8270.18638997036,7653.48584722704,7999.15612649033,7830.21831144881,1319.6910447776,8254.70560091035,5329.29886404483,7173.93453102955,7910.64445950254,1244.53459582056,46913.1518170341
"309",Colombia,CO,Antioquia,CO05,Toledo,CO05819,Toledo,,,2009/01/01,2014/10/29,,0.49929799677,0.0100238765948,307.484666439705,262.48072555149,303.925107712857,296.262713033706,284.814391571097,276.672334846109,290.821421850473,197.301526862197,308.321667794604,273.539061981719,304.222597904038,288.093200845178,51.218177594943,315.915144902188,206.833991465159,273.592159471009,313.389743017964,48.7326091122814,12248.5189704915
"310",Colombia,CO,Arauca,CO81,Saravena,CO81736,Saravena,,,2009/01/01,2014/10/29,,1.29487299549,0.0755032235039,2955.91080350359,3336.58673572337,3691.07075031142,3760.47305775282,3715.11224175832,2586.46634559415,3771.17381116166,2539.45516840561,3341.8783917203,3207.69785713218,3278.65034085687,3230.02712758136,662.241508041596,3170.26331183431,2674.3249590933,3445.63656564726,2828.58812641486,627.23427644193,92281.2923471261
"311",Colombia,CO,Santander,CO68,Santa BÃ¡rbara,CO68705,Santa Barbara,,,2009/01/01,2014/10/29,,0.791709213022,0.0149818372776,151.106824128889,127.101144433371,152.136497073108,147.039378983667,140.280663619167,134.902742797276,147.871116303839,94.0643330394523,154.391198588302,142.878382448573,149.331495628925,146.177695979713,24.6365284476778,154.10219697468,99.4895158197032,133.925923839677,147.679123893031,23.2334773385082,18308.7887194002
"312",Colombia,CO,Antioquia,CO05,Sabanalarga,CO05628,Sabanalarga,,,2009/01/01,2014/10/29,,0.860480405166,0.0216521681939,453.48928117333,387.115874902345,448.239518621936,436.938746985514,420.054356747773,408.04616309097,428.913738124538,290.987282992573,454.723720912822,403.425101351924,448.678267542273,424.890061256941,75.538383208157,465.922850014642,305.046099649044,403.503411102109,462.198297715746,71.8725787092699,26463.8345149391
"313",Colombia,CO,Arauca,CO81,Arauquita,CO81065,Arauquita,,,2009/01/01,2014/10/29,,3.17307945664,0.259434829564,2493.08554592486,2814.1971019278,3113.18164858015,3171.72741804252,3133.48621473199,2181.47016212145,3180.80577403077,2141.87793828677,2818.65998229428,2705.48231065774,2765.31138396828,2724.31359190577,558.560617974166,2673.90497944722,2255.63119355055,2906.16639199588,2385.69473564216,529.034446395683,317153.457362347
"314",Colombia,CO,BoyacÃ¡,CO15,CubarÃ¡,CO15223,Cubara,,,2009/01/01,2014/10/29,,1.87412322993,0.0952088314773,270.9345005629,279.023861938389,308.736304555496,308.359983081347,292.895854963514,248.203399719088,274.539828780456,205.680746613274,279.766156306316,271.769920726598,287.512405318615,275.026070203574,53.8530462928975,271.183435781917,217.474358722742,292.920672808366,261.681390323094,50.8022421466958,116370.401530217
"315",Colombia,CO,Santander,CO68,Guaca,CO68318,Guaca,,,2009/01/01,2014/10/29,,0.817520538366,0.0225829744926,266.166150863748,223.881499706069,267.979861933738,259.001575678587,247.096479611704,237.623575293925,260.46663399518,165.689019163256,271.951391546754,251.67221488303,263.039010025328,257.483769602957,43.3958557934675,271.442331404658,175.245172603289,235.902963790693,260.12845037051,40.9244603536208,27599.7670934925
"316",Colombia,CO,Antioquia,CO05,MurindÃ³,CO05475,Murindo,,,2009/01/01,2014/10/29,,1.82178574741,0.102743203071,210.354706896876,179.688068316173,208.032897279569,202.793897960568,194.956191076839,189.144008888077,198.966558803979,135.169165060535,210.835694877809,187.04984925274,208.199735732662,197.039728101372,35.0874997709325,216.063293384213,141.69359334858,187.302898360911,214.24732669245,33.3861891048582,125594.340271926
"317",Colombia,CO,Antioquia,CO05,San AndrÃ©s,CO05647,San Andres,,,2009/01/01,2014/10/29,,0.868340850837,0.0179004088156,401.614846779965,342.833864445798,396.965602048207,386.957520819735,372.004528303165,361.36994669633,379.850488983095,257.701378886588,402.708079407457,357.277485795785,397.354162971489,376.287078515161,66.8975815875456,412.62614522269,270.152013981016,357.3468378135,409.327642805409,63.6511068335385,21877.5633378247
"318",Colombia,CO,Santander,CO68,Cerrito,CO68162,Cerrito,,,2009/01/01,2014/10/29,,0.987856844169,0.0349590992235,283.818861356121,238.751425998285,285.760670149,276.197672579787,263.498404599726,253.33963107923,277.739585079253,176.711089304881,289.953283396084,268.33436291141,280.490472909063,274.547626284766,46.2831240064697,289.420614210772,186.90480705339,251.572518793982,277.332525131525,43.6468633104232,42727.6509187235
"319",Colombia,CO,Antioquia,CO05,Uramita,CO05842,Uramita,,,2009/01/01,2014/10/29,,0.933853322755,0.0211170011941,444.986154298997,379.857278906507,439.834826849634,428.745949987788,412.178149602842,400.39511514781,420.871413467219,285.531141290208,446.197447593557,395.860700037098,440.265349183232,416.92318236921,74.1220047198585,457.186587941367,299.326348833507,395.937541458989,453.531872761436,70.5249357075081,25808.9394912067
"320",Colombia,CO,Santander,CO68,Zapatoca,CO68895,Zapatoca,,,2009/01/01,2014/10/29,,1.29514491988,0.0295965284121,363.209529929329,305.508021809859,365.684514360386,353.432771758991,337.187113766791,324.260417059762,355.431986555224,226.098737677385,371.104052307899,343.431148492964,358.942243030528,351.361578427837,59.217854421513,370.409389892593,239.13903623051,321.912475700374,354.970501823933,55.84539568951,36178.5133679641
"321",Colombia,CO,Antioquia,CO05,VegachÃ­,CO05858,Vegachi,,,2009/01/01,2014/10/29,,1.65252240825,0.0421310970097,531.934294244274,454.079552016919,525.776422694558,512.520832300303,492.71576445247,478.630382020143,503.107649590122,341.322543832415,533.382268098299,473.209963950445,526.291066627949,498.387953324476,88.6050855508074,546.518633944099,357.813267987163,473.301819845103,542.149804573972,84.3051666580432,51500.4979870756
"322",Colombia,CO,Antioquia,CO05,CaÃ±asgordas,CO05138,Canasgordas,,,2009/01/01,2014/10/29,,1.0739099696,0.0297948493079,921.701907108771,786.800162046915,911.031938379165,888.063496057643,853.746533385711,829.340278645279,871.752931367839,591.421991397161,924.210864324588,819.948123357957,911.923681406537,863.574941410217,153.529255804664,946.972722334089,619.996069099056,820.10728559061,939.402694023913,146.078629881318,36422.447847841
"323",Colombia,CO,Antioquia,CO05,BuriticÃ¡,CO05113,Buritica,,,2009/01/01,2014/10/29,,0.934129353602,0.0290531771108,377.44932419993,322.205245752586,373.079828639049,363.673942434834,349.620684918948,339.625995398499,356.994547020644,242.195257807616,378.476775933057,335.779781661229,373.445009357296,353.645550378133,62.8722945969785,387.798062900314,253.896726840641,335.844960650895,384.698034327244,59.8211631100858,35516.1593565988
"324",Colombia,CO,Antioquia,CO05,Angostura,CO05038,Angostura,,,2009/01/01,2014/10/29,,0.901097898838,0.0260877484252,743.14045193675,634.373243232258,734.537578339223,716.018815529998,688.350083492231,668.672056377633,702.868099143496,476.845716185868,745.163348830771,661.099445018684,735.25656345021,696.27443295694,123.786008957366,763.515548475087,499.88413349539,661.227772538317,757.412062363932,117.778793939273,31887.4860875522
"325",Colombia,CO,Santander,CO68,Simacota,CO68745,Simacota,,,2009/01/01,2014/10/29,,3.51890478311,0.0794574449316,395.394096696749,332.579567353008,398.088393418118,384.751004894497,367.065793449408,352.993641683017,386.927372831618,246.133701820101,403.988164537353,373.863121611299,390.748678558273,382.496279631974,64.465241538026,403.231947648106,260.329521636013,350.437645674916,386.42499545787,60.7939438786707,97161.1237819416
"326",Colombia,CO,Santander,CO68,San AndrÃ©s,CO68669,San Andres,,,2009/01/01,2014/10/29,,0.887778614795,0.0228548779418,351.757564584259,295.875380121404,354.15451273066,342.289066797821,326.555632805219,314.03651383589,344.225246418733,218.969863900798,359.403172721621,332.602793336613,347.624824717175,340.283177986275,57.3507205446076,358.73041354958,231.599002666306,311.762603024719,343.778312208597,54.0845951007504,27939.8236141522
"327",Colombia,CO,Antioquia,CO05,Guadalupe,CO05315,Guadalupe,,,2009/01/01,2014/10/29,,0.493335263624,0.00979502934015,340.837867990602,290.952299964614,336.892200187314,328.398657138459,315.708523490699,306.683289147215,322.367142777424,218.703041654313,341.76565991668,303.210146308411,337.221959545743,319.342988833552,56.7738699564943,350.182809977327,229.269503227668,303.269003182184,347.383474940434,54.0186890837504,11972.6083050306
"328",Colombia,CO,Antioquia,CO05,Frontino,CO05284,Frontino,,,2009/01/01,2014/10/29,,2.29383822766,0.114088931826,1152.83320623171,984.102719914634,1139.4875747608,1110.75943236332,1067.83694994589,1037.3104418593,1090.35873655474,739.730389124714,1155.9713241047,1025.56305556127,1140.6029362455,1080.12998685206,192.029139607155,1184.4410772383,775.469868135289,1025.76212998235,1174.97274468222,182.710151693551,139501.271176822
"329",Colombia,CO,Santander,CO68,Los Santos,CO68418,Los Santos,,,2009/01/01,2014/10/29,,0.673744553278,0.0238382716788,674.988884311635,567.756354788551,679.588396782055,656.819749031682,626.628804957727,602.605821148725,660.535090829246,420.182076798053,689.660069760401,638.23272361001,667.058554128744,652.970641555032,110.050508626096,688.369109853869,444.416178081883,598.242405212251,659.67746754596,103.783128455165,29141.0462109503
"330",Colombia,CO,Santander,CO68,ConcepciÃ³n,CO68207,Concepcion,,,2009/01/01,2014/10/29,,1.1372480336,0.027659781817,227.091667175759,191.104014450102,228.701786091435,221.057023346424,210.893685436517,202.749382455717,222.244945290266,141.430157129915,232.031881727278,214.751937057707,224.458101128053,219.706054739712,37.0421625968156,231.583758549183,149.587099069497,201.363625124388,221.93388057925,34.9326279681263,33814.5390507805
"331",Colombia,CO,Antioquia,CO05,San Jose de la Monta,CO05658,San Jose de la Monta,,,2009/01/01,2014/10/29,,0.518552767846,0.0104821501337,173.345836169086,147.974666161928,171.339119400829,167.019410535228,160.565368788317,155.97524853237,163.951858693734,111.229605661007,173.817699470092,154.208852193784,171.506830779836,162.413812119048,28.8744734235224,178.09855570877,116.603574577486,154.238785965834,176.674849181902,27.4732232377864,12813.5797226841
"332",Colombia,CO,Santander,CO68,Puerto Parra,CO68573,Puerto Parra,,,2009/01/01,2014/10/29,,2.26678798438,0.0621905814998,433.763675186783,364.854005360859,436.718743968871,422.087405937957,402.686277290806,387.248884828878,424.474106030772,270.019564333139,443.191013772041,410.141218124307,428.667501910939,419.613100772956,70.721167573909,442.362405194901,285.592782799271,384.444718868006,423.925762844854,66.6936470478395,76044.0689709841
"333",Colombia,CO,ChocÃ³,CO27,BojayÃ¡,CO27099,Bojaya,,,2009/01/01,2014/10/29,,3.67437620424,0.291680186407,483.3442780982,529.209137478261,586.783187556022,577.582109430601,554.05953926334,308.365079211479,468.135817611124,495.181585987157,396.520230602691,350.924264481102,551.964031178766,405.724913938087,127.078083124012,440.003092972533,513.178454564826,559.506818767171,351.082014119311,122.307684773914,356797.496793122
"334",Colombia,CO,Antioquia,CO05,Santa Rosa de Osos,CO05686,Santa Rosa de Osos,,,2009/01/01,2014/10/29,,1.87764515438,0.0706545552959,1724.74216111074,1472.30617718771,1704.77589620673,1661.79601123766,1597.58011706825,1551.90971525526,1631.27473562909,1106.7031931919,1729.43706739135,1534.33456847537,1706.44457698078,1615.97160561499,287.292863716953,1772.03037876287,1160.17266744096,1534.6324016382,1757.86490040435,273.350819550804,86395.1007125075
"335",Colombia,CO,Arauca,CO81,Fortul,CO81300,Fortul,,,2009/01/01,2014/10/29,,1.96149101284,0.0904611333815,1487.5585526292,1679.15682033927,1857.55297543318,1892.48555770842,1869.66780426202,1301.62608400441,1897.90165269119,1278.00165683305,1681.81970733695,1614.2896580525,1649.98828106537,1625.52581179806,333.278284383123,1595.44835121976,1345.87521915487,1734.03255781811,1423.48133286438,315.66079784208,110609.798237108
"336",Colombia,CO,Antioquia,CO05,VigÃ­a del Fuerte,CO05873,Vigia del Fuerte,,,2009/01/01,2014/10/29,,2.9038183343,0.126260651939,281.419538012589,240.330734376621,278.255415038322,271.244996339025,260.762387026683,253.110390815942,266.178257701918,180.735505938763,282.109847352665,250.283526306273,278.497364529001,263.631359114137,46.9164862975522,289.086742599728,189.46250298986,250.511290637311,286.702415492618,44.6408748263711,154453.023084652
"337",Colombia,CO,BoyacÃ¡,CO15,Chiscas,CO15180,Chiscas,,,2009/01/01,2014/10/29,,1.27323106924,0.0538682681992,164.444721520413,169.443967271945,187.448802804865,187.222228489118,177.818231576995,150.74817694613,166.57210847066,124.866779170756,169.832073361613,165.015244990122,174.541198102525,166.960264343361,32.6932288861863,164.591857372317,132.024824483728,177.885306321958,158.89531585545,30.8415467134619,65867.4369738277
"338",Colombia,CO,Antioquia,CO05,GÃ³mez Plata,CO05310,Gomez Plata,,,2009/01/01,2014/10/29,,0.928924803235,0.0271896620012,616.448569187894,526.224184295163,609.312328021973,593.950676384848,570.998958232813,554.675675587496,583.041916916147,395.552225064952,618.12659872463,548.394056014717,609.908739436418,577.572350498056,102.68275380705,633.350083583966,414.663012778386,548.500506470911,628.287130286451,97.6996593427029,33244.827307688
"339",Colombia,CO,Antioquia,CO05,YolombÃ³,CO05890,Yolombo,,,2009/01/01,2014/10/29,,2.83939213676,0.0797024794436,1087.60082121531,928.417849482852,1075.01034418377,1047.90776713681,1007.41402813559,978.614844032796,1028.6614325617,697.873182714684,1090.56137079943,967.532176844776,1076.06259395415,1019.01147051062,181.16328428156,1117.42017999035,731.590364300529,967.719986767625,1108.48760685732,172.371605828899,97464.0751749401
"340",Colombia,CO,Santander,CO68,El Carmen de ChucurÃ­,CO68235,El Carmen de Chucuri,,,2009/01/01,2014/10/29,,1.71757223496,0.0754217011587,1181.00125326996,993.380753635778,1189.04883835209,1149.21143887879,1096.38754251041,1054.35548148339,1155.71202482597,735.175898569345,1206.67084458226,1116.69045832544,1167.12586980895,1142.47680807381,192.551005887362,1204.41210305912,777.577343173034,1046.72098547057,1154.21147558012,181.585219652421,92226.4720270629
