fid,ADM0_EN,ADM0_FR,ADM0_RW,ADM0_SW,ADM0_PCODE,ADM1_EN,ADM1_FR,ADM1_RW,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,ADM3ALT1EN,F_20_to_24sum,F_5_to_9sum,M_15_to_19sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,M_20_to_24sum,F_1_to_4sum,F_30_to_34sum,M_30_to_34sum,F_15_to_19sum,M_25_to_29sum,M_0_to_1sum,F_25_to_29sum,M_1_to_4sum,M_5_to_9sum,F_35_to_39sum,F_0_to_1sum,Area
"272",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Gashaki,RW4304,,692.783014014363,1073.36973544955,686.230505928397,956.229829460382,978.319515287876,393.431704923511,602.110346481204,707.402634605765,495.026028990746,462.364285826683,740.684896141291,511.385875552893,192.622283935547,585.451073020697,731.436341702938,1053.90816566348,386.566124856472,184.258967895061,2955.49625197854
"273",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Gataraga,RW4305,,1067.23159268498,2164.26325702667,1220.90658093989,1922.9468908906,1788.32816964388,535.365887127817,922.524645343423,1394.4906116724,778.503419429064,626.83530138433,1294.428922683,848.044285446405,387.641708388925,921.600547090173,1471.97517883778,2176.88501706719,653.193243958056,363.226518388838,4895.148892727
"274",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Kimonyi,RW4306,,722.907749503851,1272.01910020411,821.931508302689,1161.6896006763,1166.65229451656,371.323108769953,682.451612114906,827.256277054548,515.091526128352,369.778188221157,908.547514930367,481.559143140912,214.298883862793,600.089600145817,813.747932508588,1319.81806081533,447.483302600682,215.477547448128,2148.03616251722
"275",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Kinigi,RW4307,,1487.67467665672,2779.41329723597,1499.05862297118,2461.86210781336,2413.30417238176,631.192751962692,1133.46059141308,1671.3710629493,1102.10304835439,809.191230133176,1710.91715452075,1083.32546821237,469.057559806854,1370.65021805465,1781.13213405013,2782.24930915236,821.244275785983,435.346279732883,8130.12446463857
"276",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Muhoza,RW4308,,2584.42285782099,3908.67192077637,2401.15887257457,3099.91124221683,3087.8062941432,1480.97998917103,2200.64807954431,2789.56493642926,1930.77903854847,1979.80401052535,2639.91421025991,2002.68345460296,735.339875712991,2537.7728908658,2792.27445468307,3736.78891760111,1312.26556153595,726.605059973896,2130.25977007878
"277",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Muko,RW4309,,788.205376803875,1311.92045679688,919.537302568555,1237.08214640617,1122.21763752401,568.084062613547,1529.86249838769,812.560995668173,564.117554098368,869.007909551263,897.03153476119,1322.90121334046,220.997161548585,713.185647189617,839.182999819517,1326.84003040195,488.031591013074,211.649834629148,2036.84981436537
"278",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Musanze,RW4310,,1482.28395357728,2841.6387193501,1609.09566305578,2446.51295498013,2515.07789465785,725.335608795285,1147.63041566312,1729.80209118128,1047.51896597445,898.146873690188,1791.69668379426,1073.2066270113,442.869845360518,1234.62680619955,1681.69068670273,2895.94302627444,899.127726651728,450.565972015262,3312.97169259819
"279",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Nkotsi,RW4311,,660.405651569366,1010.40514269471,738.595556497574,992.909952923656,1045.07880473137,393.615727476776,558.37833545357,698.427184715867,515.551442071795,428.228372715414,786.340958595276,468.577603459358,186.579551123083,649.403534397483,708.490522503853,1027.84176933765,432.34728679806,181.921103596687,2402.26405055129
"280",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Nyange,RW4312,,1387.744721964,2644.03061905503,1494.65584130585,2268.56626263261,2222.20699593425,545.962507300079,1049.81502141058,1693.25575019419,948.885487608612,732.319406658411,1639.04610289633,929.458535403013,460.528806619346,1203.134611696,1748.74629284441,2604.95359808207,809.910880960524,441.046623617411,5534.76294416975
"281",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Remera,RW4313,,942.336107328534,1513.99194604158,988.73010122776,1291.18200942874,1186.11488178372,598.036608733237,884.371160835028,929.865046441555,654.653387859464,686.030861139297,968.876638159156,811.214243501425,263.740476533771,786.008679911494,1001.49036616087,1564.58066812158,528.41678494215,242.204313896596,2597.42447701023
"282",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Rwaza,RW4314,,1044.09551754594,1449.52574360371,1051.30764624476,1400.05615103245,1326.23164442182,583.570664264262,944.386571615934,942.070481032133,697.66909109056,723.31933080405,1090.64020209014,904.340451717377,279.812857694924,933.48492719233,1062.52137321234,1533.32729849219,590.494471304119,245.383493240923,2789.48069137286
"283",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Musanze,RW43,Shingiro,RW4315,,989.507529824972,1867.29733017087,1160.47460761666,1695.03961071372,1769.72254532576,427.41244866699,812.33090262115,1225.10763908923,743.93749666214,547.239936098456,1164.60942955315,608.885249227285,321.473644588143,794.054079517722,1220.7181160748,2009.91713631153,580.040648832917,319.106908407062,5366.43260723162
"284",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Bungwe,RW4401,,628.635825514793,1098.5382296294,795.115520767868,886.545293033123,863.761292934418,350.684437774122,645.123266898096,879.122201800346,452.936551071703,423.662335991859,774.354678124189,545.392769999802,236.407226268202,693.055137611926,897.698990106583,1204.61385938525,374.002090267837,228.987187810242,2588.48202939475
"285",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Butaro,RW4402,,1351.87392313778,2471.61108200252,1570.24375618994,2186.49116438627,2284.21833279729,810.232489168644,1208.60501246899,2140.78656232357,944.019376695156,982.780289471149,1501.44676733017,1173.83876982331,542.930249456316,1371.11074656993,2061.64573211968,2556.59742066264,831.714735709131,557.616160176694,5889.82904672575
"286",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Cyanika,RW4403,,1438.41883599758,3034.61508271098,1771.79948724806,2581.86780831218,2524.56390267611,968.273964077234,1423.96779726446,2357.23882693052,1162.54031920433,1082.42672887444,1751.93661443889,1267.75520704687,614.752645790577,1410.89100220799,2334.37370404601,3229.59917885065,997.312001898885,613.996007479727,4028.39817068369
"287",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Cyeru,RW4404,,454.165247574449,971.404998511076,539.228234753013,794.038712605834,747.899426087737,248.165149301291,441.486907526851,695.35898566246,354.479894444346,318.365695983171,527.397406280041,364.603899888694,183.23224299401,439.618807278574,695.779914304614,950.195407554507,277.792886815965,181.121929086745,2332.94390645957
"288",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Gahunga,RW4405,,1222.12411615252,2605.31762051582,1356.11878867447,2005.76234841347,2147.88666719198,773.914797529578,1134.10129798949,1897.14197400212,1029.62933771312,939.19731003046,1390.37005791068,1031.99533516169,502.649429719895,1122.78046387434,1908.68900620937,2725.2280049026,832.306054182351,494.153420817107,3832.26524282682
"289",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Gatebe,RW4406,,692.193965785205,1416.88436341286,822.925596982241,1006.02588245273,1080.826704368,436.495470352471,677.341843292117,1174.73005320132,624.247059173882,533.7884612903,831.365792512894,631.267938431352,299.611511101946,786.259744308889,1137.70183499902,1494.0449398011,479.668500717729,305.984924362972,4031.65994782408
"290",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Gitovu,RW4407,,397.013753786683,806.837741702795,465.308591395617,679.109591111541,647.077608808875,234.643993780017,376.753053843975,550.538061082363,338.985259331763,274.887845017016,451.618571341038,321.592835836112,139.57795426622,333.792047843337,530.013371258974,804.162787631154,246.762432336807,143.400056544691,3827.8884091043
"291",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Kagogo,RW4408,,768.932113617659,1421.86585816741,936.398575231433,1231.05031377077,1226.4313519299,479.018346711993,727.044714301825,1165.58753633499,550.497997969389,514.929416149855,889.685157477856,721.852808862925,303.209561467171,719.515689477324,1151.36466622353,1501.29076167941,467.736030362546,303.603557989001,2681.76502578302
"292",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Kinoni,RW4409,,542.012554213405,1148.32405310869,641.003829449415,941.755027800798,948.523788765073,362.447967261076,548.554644495249,817.326872304082,478.998427711427,463.86023081094,651.729829445481,491.485680408776,217.631696343422,554.608969904482,826.403500199318,1174.1767244041,363.116792462766,212.891215484589,3083.96033655738
"293",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Kinyababa,RW4410,,863.392286613584,1610.89744003117,995.997798532248,1429.05470173061,1444.81736853719,546.782872147858,793.948656059802,1445.76730257273,602.369675636292,613.068393103778,962.638496682048,716.942491844296,372.568679537624,791.089658014476,1414.73898331821,1540.41620498896,562.10383669287,376.582686498761,5387.89460666487
"294",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Kivuye,RW4411,,646.331257514656,1275.50108295679,757.139884501696,1026.44386415184,1003.59238265455,361.029032461345,620.854430824518,993.378401860595,529.851227134466,496.98387055099,718.932833887637,469.026417940855,265.775080379099,653.038839250803,1009.21630594134,1272.98202162981,361.618473984301,258.747815001756,3700.48469149419
"295",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Nemba,RW4412,,867.866014078259,1559.19918993115,907.263135805726,1216.29278638959,1247.33259896934,429.639076229185,770.868365854025,1106.6469463706,699.154819823802,517.522573892027,901.318925976753,598.176994077861,288.472082667053,769.333161063492,1095.40265581012,1522.43398989737,536.984331764281,288.251152120531,3828.14850974754
"296",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Rugarama,RW4413,,921.342387035489,2010.33998882771,1124.89165735245,1654.00517521799,1563.3166770041,613.479200340807,872.579208612442,1500.87940040231,696.200133539736,656.984167359769,1077.2055605948,865.773621536791,391.650806065649,858.006469026208,1487.1988941282,2025.67275106907,596.337963208556,390.937894959003,3312.20521313879
"297",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Rugengabari,RW4414,,1030.25061690062,1905.58087494969,1163.20086093247,1606.02181081474,1605.28350044787,605.090930230916,909.922044627368,1398.09835520387,768.208975069225,665.239786826074,1133.63398595154,746.927888378501,351.304609049112,913.788706533611,1333.99390785396,1873.03659659624,613.732836008072,364.166249155998,2983.20125187111
"298",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Ruhunde,RW4415,,781.672549426556,1575.63013553619,764.527608320117,1202.05538605899,1242.03608543426,410.388479866087,719.872936218977,1121.94534856826,645.64434106648,502.317586734891,854.167242191732,574.65467550233,290.280732821673,738.951198376715,1102.2705148831,1541.48286911845,498.369044151157,292.235971797258,4354.88920237623
"299",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Rusarabuye,RW4416,Rusarabuge,814.80052677542,1605.13763521612,942.703856319189,1382.48202465475,1319.23208898306,404.623977683485,696.388021968305,1168.07082039118,618.862375237048,580.682889081538,923.383953526616,518.417364478111,285.028512008488,786.591595105827,1082.32651151717,1552.97878281772,485.654295131564,304.250401560217,4250.99880319043
"300",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Burera,RW44,Rwerere,RW4417,,763.038876853883,1662.80590641499,844.94992955029,1343.24049089849,1383.69408670068,443.302796781063,660.716251857579,1084.28388373554,639.906377822161,509.359460577369,860.79076807946,545.662901498377,290.966751370579,731.502602122724,1104.87553347647,1733.97097115219,487.635965991765,282.42618509382,4864.75857939004
"301",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Bukure,RW4501,,756.048290498555,1185.81394802034,811.029909975827,1156.17586158216,1064.82730808854,421.004078187048,726.138869762421,954.32961705327,712.36198695749,620.887129247189,776.545939706266,724.337471075356,262.464625630528,733.826955713332,996.64565166831,1241.53434593976,463.356689594686,248.576662644744,4197.58793800479
"302",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Bwisige,RW4502,,570.897861585021,916.322540804744,639.179351106286,685.662863351405,712.286578893661,790.052514728159,929.866107024252,659.305824436247,492.607946876436,1343.78923974931,624.192815452814,1270.32826419175,182.754070367664,608.851364612579,693.96421328187,952.507404729724,327.544975720346,171.731062930077,4728.87083635039
"303",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Byumba,RW4503,,1461.18912712485,3093.67782180011,1779.83451537043,2311.05196987092,2327.85354343057,1051.00707928091,1470.30901393294,2303.60659603775,1391.35630761087,1388.09982393682,1776.15743520856,1495.19188059121,602.440285321325,1796.80274028331,2287.62052111328,3229.63888071477,1029.31922738999,600.026315554976,4859.38025381364
"304",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Cyumba,RW4504,,601.873884961009,1054.55124242604,703.289848685265,851.613147169352,831.255257472396,377.392065741122,638.714431144297,808.872863695025,551.43988276273,527.156563557684,671.081200093031,633.804832071066,206.897435259074,702.833908744156,785.642729863524,1017.68573872745,347.210102364421,210.689170837402,2162.60387837837
"305",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Giti,RW4505,,672.858427911997,1006.19856540859,652.933228090405,889.277214169502,869.174773618579,466.011201322079,587.59165276587,888.928041934967,613.54307705909,554.157725661993,667.947508558631,595.223881646991,237.77987364307,678.644674107432,902.911312922835,1010.85268329084,439.79625286907,231.541354976594,3656.07369217462
"306",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Kageyo,RW4506,,1294.5941452533,2411.42883127928,1350.37591370195,2119.41273774207,2118.66856186092,721.349758964032,968.702228881419,1599.78306904435,1059.89399945736,849.14049821347,1441.6940150857,844.45778530091,425.748740751296,1105.20868083835,1616.67734308541,2495.71536459029,815.945374816656,416.699578411877,3171.6592613903
"307",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Kaniga,RW4507,,662.78750295192,1125.48981781304,812.189794056118,979.543908029795,1002.56604146957,358.843890927732,683.004808351398,834.964607827365,560.143950551748,516.292534217238,788.156040199101,727.346824139357,233.452504647896,723.944737367332,886.479162879288,1151.86650180817,404.633122485131,217.485363939777,3933.00196220906
"308",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Manyagiro,RW4508,,794.632834322751,1488.73126506805,960.456531278789,1134.3209605366,1109.12094321847,505.4124924317,755.293997645378,1181.62153971195,730.862916983664,703.489885412157,980.358421444893,720.455407828093,318.012283299118,884.543551497161,1207.57435134053,1494.04849998653,519.079276196659,307.779978692532,3005.011839046
"309",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Miyove,RW4509,,664.564760051668,1350.7459589839,738.135178364813,1031.15651731193,1041.55805028975,373.767363939434,627.447505928576,951.961761966348,604.561310365796,516.129187308252,739.886208571494,553.454629927874,228.917192231864,683.119288250804,869.257450267673,1388.25351779163,407.051074586809,247.959899861366,2748.14415671329
"310",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Mukarange,RW4510,,684.047332808375,1203.88101249933,833.274205558002,1055.68400771916,1056.71312525868,376.574103198946,720.681043893099,900.646654285491,566.90286231041,551.165551055223,806.2778410092,650.954947300255,252.898454384878,669.689769983292,960.320484444499,1274.11614839733,390.55976793915,234.593723511323,4086.20491086009
"311",Rwanda,Rwanda (le),U Rwanda,Rwanda,RW,Northern Province,Province du Nord,Amajyaruguru,RW4,Gicumbi,RW45,Muko,RW4511,,828.489356286824,1335.88143099844,872.17368529737,1130.7932960391,1140.63298217952,472.159304846078,791.917601712048,1049.18536058068,708.928029209375,516.118880830705,877.535615369678,658.444425314665,256.695601858199,768.222168162465,974.739195808768,1416.53575700521,484.112742550671,273.28397865966,4890.18207055949
