fid,Shape_Leng,Shape_Area,ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1EN,ADM4ALT2EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,F_25_to_29sum,F_15_to_19sum,M_15_to_19sum,F_1_to_4sum,M_0_to_1sum,F_0_to_1sum,M_30_to_34sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,F_20_to_24sum,M_5_to_9sum,M_1_to_4sum,F_30_to_34sum,M_20_to_24sum,F_5_to_9sum,F_35_to_39sum,M_25_to_29sum
"11",0.242333360276,0.00186445077391,Achmita,"30484513",,,,Katiadi,"304845",Kishoreganj,"3048",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1666.86385622621,1485.56849452853,1536.54366579652,1662.96862950921,424.97436992079,414.370815038681,1181.91854985058,2028.05058723688,1913.674282372,1224.61749404669,1692.40010336041,2362.03435483575,1704.41534247994,1423.08669126034,1183.61353220046,2223.13845482469,1339.67547114193,1242.81118866801
"12",0.249252785917,0.00227460859303,Adabaria,"10783810",,,,Bauphal,"107838",Patuakhali,"1078",Barisal,"10",Bangladesh,BD,2015/01/01,2018/04/10,,826.821957677603,659.73875529319,679.664329856634,615.885380446911,156.063878204674,153.463457843289,623.697303675115,940.583649232984,846.79580911994,632.370327271521,794.039476722479,916.680530890822,625.914538554847,727.020610958338,504.030487544835,887.532802760601,666.023820102215,589.531640388072
"13",0.374821039432,0.00260461374129,Adabaria,"40503911",,,,Daulatpur,"405039",Kushtia,"4050",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1755.99469928443,1358.53727672994,1500.65306524932,1075.87142564356,275.930499855429,268.08064982295,1472.27297584713,1654.89959533513,1519.77653479576,1411.31673067808,1740.56136205792,1527.62570185959,1106.65539684892,1577.78248409927,1285.861634776,1473.95815621316,1492.89064386487,1463.8517703712
"14",0.268926704873,0.00124911819057,Adair,"60367116",,,,Madhabpur,"603671",Habiganj,"6036",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,866.834058761597,924.35828974843,905.173360824585,927.675348699093,236.360782660544,231.153839617968,603.15324960649,1046.85458123684,1004.33162495494,627.81480102241,926.957089334726,1252.367703408,947.95581433177,752.022998020053,701.289883643389,1186.27469679713,708.665038853884,666.016593322158
"15",0.337690176177,0.00244569582338,Adam Dighi,"50100613",,,,Adamdighi,"501006",Bogra,"5010",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1794.5529717803,1343.07303602993,1479.81455123425,1091.24110224843,283.370990600437,271.910392187536,1398.59332619607,1596.04907655716,1408.45206844807,1464.85243758559,1792.30255392194,1549.79186736047,1136.49649715424,1527.93914818764,1331.46937666833,1442.90504074097,1526.35224036872,1524.78721943498
"16",0.395652466466,0.00349514104004,Adampur,"30480211",,,,Austagram,"304802",Kishoreganj,"3048",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,934.415329523385,833.024042159319,861.531423352659,932.326788902283,238.256639441475,232.312867710367,662.558704003692,1136.87045588344,1072.77390220016,686.50293494761,948.797879122198,1324.1479229331,955.559440493584,797.781161367893,663.661435589194,1246.29567566514,751.02550752461,696.746051602066
"17",0.894030232382,0.00945433335729,Adampur,"60585617",,,,Kamalganj,"605856",Maulvibazar,"6058",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,1659.15591266379,1896.39806275815,1849.57267478295,1442.74213820323,367.461240131874,359.495815604925,1161.40772130713,1972.77282174863,1892.80713689514,1228.19005384482,1720.20219308883,2031.91707871109,1473.75134576112,1453.86784894392,1395.83948757872,1950.45067911595,1415.27725316398,1289.2066290509
"18",0.412233058949,0.00267584763139,Adarbhita,"45395811",,,,Madarganj,"453958",Jamalpur,"4539",Mymensingh,"45",Bangladesh,BD,2015/01/01,2018/04/10,,1736.91343986988,1254.48279815912,1374.41002751887,1382.51551069319,354.407195396721,344.48879493773,1320.34730048478,1867.87189379334,1650.19041520357,1387.61130204797,1685.75464951992,2039.56437683105,1421.39634945989,1568.0161395371,1035.88624092937,1930.84881401062,1530.53780065477,1301.92226476967
"19",0.241071183308,0.0015416647675,Adda,"20190911",,,,Barura,"201909",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1449.31058323383,1589.84486868978,1489.35332798958,1225.25059473515,312.116083599627,305.302259683609,892.042576402426,1738.3223387301,1694.70104753971,882.914012402296,1634.34375047684,1749.37269046903,1251.7823432982,1153.67269587517,1066.4419606626,1679.76192241907,1118.13804545999,1013.32388481498
"20",0.342211135128,0.00257194149965,Adhaipur,"50640610",,,,Badalgachhi,"506406",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1353.95993563533,1000.66247211397,1124.5079113692,771.392680957913,198.773383725435,192.212044917047,1112.69814774394,1164.90803775191,1041.94224622846,1113.28622505069,1393.09424716234,1102.81092709303,797.206595882773,1207.84294895828,990.11576128006,1048.20789566636,1187.42617814243,1160.50288811326
"21",0.41831743866,0.0034130276654,Adhakha Nazrul Nagar,"10092514",,,,Char Fasson,"100925",Bhola,"1009",Barisal,"10",Bangladesh,BD,2015/01/01,2018/04/10,,745.477330733091,677.24917672202,692.316313028336,658.459339808673,168.488146580756,164.071841456927,570.633264407516,947.633543692529,873.288564730436,557.248061064631,772.085397005081,968.861612468958,675.743728093803,619.194347858429,491.982664957643,928.179245267063,548.472570165992,574.101863067597
"22",0.319644618295,0.00298662590096,Adhara,"30595620",,,,Munshiganj Sadar,"305956",Munshiganj,"3059",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1796.380546242,1791.97852045298,1708.0425722301,1232.06365440786,319.326717622578,306.999881282449,1395.5256832242,1852.20093154907,1743.45438361168,1391.66821481287,1907.06602939963,1733.63294753432,1280.70147585869,1523.8753234148,1445.10145875812,1629.60623967648,1418.19606792927,1466.16564080119
"23",0.535761582032,0.00228716168202,Adhunagar,"20154713",,,,Lohagara,"201547",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1420.79069637135,1644.54745489359,1566.75085619837,1010.63112188876,260.842084507458,251.824378793128,1129.2595921196,1550.09284302592,1451.34413937107,1074.17452831194,1660.74540613592,1414.12041278556,1046.14124713838,1140.68759159371,1429.22959268838,1340.3473354727,1072.43080771342,1291.83563109115
"24",0.173445870162,0.000981667236188,Adiabad,"30686412",,,,Roypura,"306864",Narsingdi,"3068",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,894.195678651333,870.502720445395,902.043927937746,752.873830080032,193.368229694664,187.597609058022,660.755871891975,1049.66195821762,978.904879838228,652.648221462965,972.815682947636,1108.09720623493,775.528605282307,763.444487690926,733.688432097435,1045.34634637833,729.843184530735,716.664998918772
"25",0.229526867759,0.00143835477967,Adra,"20190912",,,,Barura,"201909",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1143.67158538103,1254.15251889825,1175.24811145663,967.053088158369,246.350999966264,240.965802490711,703.930606484413,1371.68876191974,1337.05723235011,696.522917747498,1289.74893975258,1380.82206037641,988.022880971432,910.039296984673,841.593427211046,1325.85838258266,881.886199712753,799.788070723414
"26",0.25668431332,0.00256721751753,Adra,"20198711",,,,Nangalkot,"201987",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,2187.91342683136,2393.80921299756,2248.03588618338,1852.52723293006,472.015291191638,461.604142162949,1346.75556181371,2623.51987087727,2554.52384078503,1329.90778191388,2468.22087015212,2646.40934506059,1893.07901385427,1736.50149841607,1610.66059525311,2540.83019322157,1681.17239375412,1532.13751660287
"27",0.296120481479,0.00164194596897,Adra,"45396117",,,,Melandaha,"453961",Jamalpur,"4539",Mymensingh,"45",Bangladesh,BD,2015/01/01,2018/04/10,,1223.88168761134,883.946481466293,968.45083039999,974.162199288607,249.726017490029,242.737213037908,930.356598645449,1316.15897077322,1162.77402430773,977.752846539021,1187.83365765214,1437.13868150115,1001.55881142616,1104.87154614925,729.916743069887,1360.5344106853,1078.46317446232,917.373761355877
"28",0.261637735765,0.00202729346258,Adrabunia,"10424331",,,,Kanthalia,"104243",Jhalokati,"1042",Barisal,"10",Bangladesh,BD,2015/01/01,2018/04/10,,807.884783625603,843.850809425116,813.605392083526,601.421551838517,151.461509056389,149.859430622309,555.025638327003,1063.71865040064,1018.43668016791,608.817798569798,814.003933891654,940.646167382598,607.456131055951,798.265581741929,543.563982754946,905.005388453603,779.194278374314,542.164046525955
"29",0.412882158363,0.00646331517289,Adrarak Chara,"20845813",,,,Langadu,"208458",Rangamati,"2084",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,528.790358358994,473.972000020556,536.200999055058,408.830961942673,106.295020648977,101.870605452452,497.076802571304,607.792051108554,546.747042168863,494.080390934832,540.498432564549,622.516799487174,426.310088469647,450.077877135016,482.914361866191,574.047961282544,412.352301613428,537.187133725733
"30",0.294590249188,0.00219646241002,Aftabnagar,"60908910",,,,Sunamganj Sadar,"609089",Sunamganj,"6090",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,1437.84919422865,1448.29011788964,1552.66541871428,1737.65956735611,442.321115851402,432.981943078339,1096.14833237231,1918.89181563258,1781.7849355042,1122.02196730673,1477.7322627157,2233.36133509874,1773.98667746782,1262.59617897868,1259.59734098613,2131.52073425055,1159.2881115824,1192.77967977524
"31",0.244032980185,0.00138979575393,Aganagar,"20190918",,,,Barura,"201909",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1214.28258779645,1328.5538687408,1247.65029647946,1028.14468663931,261.966466680169,256.188322901726,747.443573087454,1456.04229974747,1417.74979940057,738.093127727509,1369.85202112794,1468.74586063623,1050.65075027943,963.750900745392,893.909736245871,1410.1498836875,933.043483793736,850.329763919115
"32",0.0707666026923,0.000139096139606,Aganagar,"30263811",,,,Keraniganj,"302638",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,3211.78447914124,2929.87132263184,3140.60714149475,1662.94331336021,430.237071096897,414.364510595798,3364.70195674896,2463.88153409958,2317.55327606201,2946.04901647568,3664.25728416443,2180.08400392532,1725.5220887661,2459.90969657898,3867.43595123291,2061.53689050674,2158.94932389259,3957.60459899902
"33",0.247772831364,0.00210070775084,Aganagar,"30481121",,,,Bhairab,"304811",Kishoreganj,"3048",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1433.92657122016,1277.96648141742,1321.81808418036,1430.5756829083,365.585970751941,356.464218460023,1016.75035253167,1744.63895839453,1646.24626398087,1053.48229694366,1455.89423146844,2031.94988465309,1466.23039135337,1224.21624907851,1018.20846578479,1912.46410769224,1152.4613994658,1069.13349708915
"34",0.341711095565,0.00291622399318,Agardari,"40878213",,,,Satkhira Sadar,"408782",Satkhira,"4087",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,2171.06600832939,2052.06434342265,1994.06646892428,1317.6737716645,338.998427934945,328.331846937537,1761.26550959051,2155.14003762603,2017.49823197722,1767.17155230045,2393.86924427748,1957.01470085979,1359.59751556814,2000.29595285654,1687.15264825523,1863.01573383808,1976.41716569662,1809.59639513493
"35",0.309268525182,0.00275691819963,Agarpur,"10060313",,,,Babuganj,"100603",Barisal,"1006",Barisal,"10",Bangladesh,BD,2015/01/01,2018/04/10,,851.829174101353,892.524609461427,875.824384346604,662.586160294712,166.890393929556,165.10014776513,626.115587174892,1099.13858224452,1051.22246141732,650.742384530604,897.561251834035,1008.08028097451,669.335770837963,783.015131056309,629.508259139955,962.267076954246,763.474436417222,636.244143001735
"36",0.335183829059,0.00240774707544,Agia,"45728313",,,,Purbadhala,"457283",Netrakona,"4572",Mymensingh,"45",Bangladesh,BD,2015/01/01,2018/04/10,,1029.00956344604,861.617119565606,957.242165461183,1043.16544991732,265.915233608335,259.931125171483,781.942627742887,1286.09617763758,1166.75112995505,785.11525683105,1015.08342240751,1483.42356604338,1066.48781065643,923.683405578136,741.241606071591,1404.21723595262,831.383308678865,783.608930796385
"37",0.166765456277,0.00130594037629,Agla,"30266211",,,,Nawabganj,"302662",Dhaka,"3026",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1201.46842452884,1096.64964741468,1174.6386153698,623.337722212076,161.27249025926,155.320405974984,1256.63913035393,923.673429906368,868.821701973677,1100.99193891883,1370.13395753503,817.677918806672,646.804429814219,920.825335919857,1443.73298826814,773.173754483461,808.503281787038,1477.34113833308
"38",0.317182563547,0.00341323419045,Agra Digun,"50642810",,,,Dhamoirhat,"506428",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1372.48507267237,1014.35372675955,1139.89364285767,781.947023160756,201.493039049208,194.841926740482,1127.92229615152,1180.84653043747,1056.19829817116,1128.51841841638,1412.15482726693,1117.89979574084,808.114128910005,1224.36888578534,1003.6627137959,1062.54967604578,1203.67277027667,1176.38111035526
"39",0.32916072338,0.00294491994228,Ahammedpur,"50768317",,,,Sujanagar,"507683",Pabna,"5076",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1775.51274001598,1417.82934425771,1526.66885207593,1265.66263867915,323.418553575873,315.371942128986,1417.69481168687,1731.65323752165,1576.62189656496,1369.90646575391,1862.18752881885,1740.52574715018,1297.11233437061,1506.72563669086,1324.75169509649,1651.78106877208,1417.86840651929,1496.64895890653
"40",0.381782189849,0.0032849698108,Ahla Karaldanga,"20151217",,,,Boalkhali,"201512",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,573.90314354375,664.847718764096,630.932621825486,401.669037084095,103.634632414673,100.086029004771,456.174868255854,620.471716165543,580.29854625836,434.422393970191,671.60878328979,561.915971232578,415.640228783712,461.973790124059,578.260817795992,532.691939691082,435.075903100893,521.945369329304
"41",0.379508077797,0.00420664465452,Ahmadabad,"60362613",,,,Chunarughat,"603626",Habiganj,"6036",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,1395.55881062523,1493.65544421971,1465.02575359493,1491.35686372593,380.070506495424,371.609383063391,984.758962087333,1677.1478183195,1603.11076978594,1028.7769227922,1487.14277987927,2010.84326252341,1524.32244975865,1215.56871661916,1145.15564156324,1905.40881246328,1149.11942692101,1089.90783333406
"42",0.337538259401,0.00152129767124,Ahmmedabad,"50385838",,,,Kalai,"503858",Joypurhat,"5038",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,885.387220934033,633.274699866772,701.25235684216,491.07847712934,125.369665950537,122.364652667195,744.28704674542,751.693191453815,675.362764045596,769.657500788569,840.857592955232,696.753471314907,502.811432257295,809.589874014258,609.485546439886,657.775402128696,804.11564026773,749.61379365623
"43",0.243772314378,0.00242179960335,Ahsanganj,"50640310",,,,Atrai,"506403",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1148.68374204636,850.560318648815,956.515990257263,654.208914875984,168.562066026032,163.012738406658,944.333382502198,989.475599423051,885.314036548138,944.690553754568,1181.93796989322,935.484472692013,676.04016456008,1024.85776343942,842.444170057774,888.964204892516,1007.52395477891,984.977958381176
"44",0.610359309267,0.0101170066384,Aiba Chhara,"20842115",,,,Barkal,"208421",Rangamati,"2084",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,440.199883024208,393.949357481673,446.572669413872,339.295420093462,88.2442359041888,84.5440611115191,414.838287384249,505.131825851277,453.859632327221,411.684874339961,450.291405797936,517.415317852981,353.915054223966,374.81871274719,403.479026624002,476.712837465107,342.840384892188,448.42750568781
"45",0.332395647175,0.00328497331702,Aihai,"50648617",,,,Sapahar,"506486",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1295.37655901909,957.365632578731,1075.85250557959,738.015927344561,190.17282217741,183.895380552858,1064.55372929573,1114.50459215045,996.859306365252,1065.11636148393,1332.81760077178,1055.09431047738,762.712921127677,1155.58178785443,947.27525883913,1002.85385231674,1136.04841545224,1110.29004581273
"46",0.121833973436,0.000829602690373,Aijganti,"40477513",,,,Rupsa,"404775",Khulna,"4047",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1769.38222834468,1590.28339648247,1672.43416538835,1044.19607400894,269.685533568263,260.187936306,1524.46919569373,1756.75518897176,1597.71259593964,1511.23283275962,1909.15561622381,1507.58975553513,1081.60906228423,1595.43354681134,1536.40785002708,1432.81611990929,1532.93577438593,1542.51344135404
"47",0.228476959075,0.00181102056809,Ailchara,"40507917",,,,Kushtia Sadar,"405079",Kushtia,"4050",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1509.53954470158,1167.36241519451,1294.7840872407,929.510245114565,238.425096131861,231.611050289124,1268.46148055792,1424.70883375406,1310.14585950971,1209.23623241484,1498.69874301553,1322.91613790393,956.235069558024,1350.98204448819,1109.78282412887,1275.7577535212,1273.78440885246,1262.28270795941
"48",0.346426781979,0.00383239471588,Ajgana,"30936613",,,,Mirzapur,"309366",Tangail,"3093",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2707.72300171852,2087.1387347877,2149.50040459633,1753.30042506754,445.524291113019,436.879258446395,2002.85257034004,2539.70138095319,2275.61185473204,2034.59920068085,2862.10089807212,2521.46433095634,1786.83341382444,2341.01344005764,1970.36905471981,2395.28546980023,2311.27120091021,2140.9471911937
"49",0.256805471999,0.00129191990451,Ajgara,"20197284",,,,Laksam,"201972",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,819.739280700684,896.881668239832,842.265191078186,694.081092879176,176.848622430116,172.947906795889,504.585063591599,982.946704655886,957.096158146858,498.272753834724,924.761270970106,991.52263841033,709.274511739612,650.610061153769,603.46160979569,951.965597510338,629.880063340068,574.041591510177
"50",0.135070970325,0.000687101832072,Ajmiriganj,"60360213",,,,Ajmiriganj,"603602",Habiganj,"6036",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,218.259475216269,233.60137271136,229.123810976744,233.241884604096,59.4414143059403,58.1181305684149,154.012122809887,262.298801362514,250.719721488655,160.896344847977,232.582819759846,314.487352833152,238.397562041879,190.109788492322,179.097482584417,297.997852265835,179.717401891947,170.456959575415
"51",0.199283898823,0.00109219905224,Ajmiriganj Paurashava,"60360299",,,,Ajmiriganj,"603602",Habiganj,"6036",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,451.404430955648,475.723597109318,469.059895575047,480.510917961597,122.482751622796,119.731480997056,319.026087425649,543.922025948763,519.093645140529,332.945271372795,478.816425964236,650.211375027895,491.233088925481,392.554703600705,366.441968746483,615.833725914359,370.810742296278,351.466275051236
"52",0.188928701247,0.00119105082901,Ajugara,"40479413",,,,Terokhada,"404794",Khulna,"4047",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,534.152578860521,480.085062406957,504.885270178318,315.228681951761,81.4144174791873,78.5472212992609,460.216646872461,530.340647161007,482.327838875353,456.220766246319,576.348276540637,455.120971046388,326.523157790303,481.639825880527,463.820763386786,432.547820910811,462.772590577602,465.663959488273
"53",0.414970591224,0.00308946451445,Akbarpur,"50647512",,,,Patnitala,"506475",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1037.04374024272,766.441255241632,861.298668682575,590.835762493312,152.247262310237,147.22171083279,852.253171652555,892.242492690682,798.058832034469,852.703598275781,1067.0180336237,844.680214166641,610.607513733208,925.127793744206,758.363172397017,802.857904419303,909.489899039268,888.868440583348
"54",0.416885902314,0.00351010635883,Akcha,"55949414",,,,Thakurgaon Sadar,"559494",Thakurgaon,"5594",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,2054.41888487339,1736.3337777853,1911.15308734775,1517.80769129097,391.917402528226,378.200284652412,1691.45776934922,2113.84260320663,1982.24343550205,1701.13857364655,1990.93625310063,2190.98645102978,1571.8361082375,1784.990816921,1492.8453002423,2034.06694306433,1732.48863531649,1722.69836975634
"55",0.400790525554,0.00248506993387,Akhailkura,"60587413",,,,Maulvi Bazar Sadar,"605874",Maulvibazar,"6058",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,1235.82203613222,1414.00221581757,1379.92597408593,1076.13645321131,274.107338847592,268.146705666557,865.986859515309,1470.92481862009,1411.06548473239,915.013463094831,1282.20072585344,1515.0216037482,1099.34332018346,1082.73330216855,1042.40900180489,1454.28517605364,1053.48415967822,961.935500822961
"56",0.43174111917,0.003271640373,Akhanagar,"55949413",,,,Thakurgaon Sadar,"559494",Thakurgaon,"5594",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1281.79314747453,1083.33347202837,1192.40674346685,946.990661673248,244.525128494948,235.966743353754,1055.33442857862,1318.86880019307,1236.76143907011,1061.37447692454,1242.18506141007,1367.00039072335,980.700074270368,1113.69157291949,931.416125029325,1269.09516450763,1080.93440869451,1074.82606466115
"57",0.100310388605,0.00043377653534,Akhaura Paurashava,"20120299",,,,Akhaura,"201202",Brahamanbaria,"2012",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,787.267500162125,815.619128167629,788.364433348179,851.90310895443,216.6616217345,212.273266211152,488.063086926937,986.63131159544,972.303409397602,491.670683562756,864.568781793118,1160.95533066988,868.949743688107,661.871113538742,566.731165081263,1096.6956871748,607.88093328476,527.9863499403
"58",0.222549693665,0.00150702868896,Akkelpur Paurashava,"50381399",,,,Akkelpur,"503813",Joypurhat,"5038",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1427.87293839455,1021.73442389071,1131.63780263066,792.249670669436,202.282497346401,197.409091286361,1199.9667532146,1212.47617301345,1089.29102751613,1240.3534835279,1357.54261767864,1124.17747053504,811.28039419651,1305.21602883935,983.726694256067,1061.38634464145,1296.22108101845,1209.10576060414
"59",0.323669879438,0.00283097060692,Akter Char,"30298415",,,,Sadarpur,"302984",Faridpur,"3029",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1084.47455349565,1011.13324718922,1041.3840418607,847.985400125384,215.5501282271,211.297047775239,798.844887942076,1258.33694399893,1204.85537572205,814.952837884426,1147.36956486106,1237.47373914719,864.492018207908,951.98014100641,814.150913245976,1179.13632421196,915.644313856959,853.186707563698
"60",0.219327217257,0.00120968888109,Akua,"45615223",,,,Mymensingh Sadar,"456152",Mymensingh,"4561",Mymensingh,"45",Bangladesh,BD,2015/01/01,2018/04/10,,3430.38954788446,2993.26579749584,3167.14793813229,3185.21665394306,812.497735619545,793.677492685616,2636.21197608113,4045.91505843401,3749.40365999937,2641.15952339768,3649.30508625507,4574.90809470415,3258.62852263451,2988.70204925537,2605.72709226608,4330.39812558889,2868.24552279711,2777.84278658032
"61",0.268026231252,0.00240480437611,Akubpur,"20198110",,,,Muradnagar,"201981",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1843.91781812906,2015.36495104432,1893.65503051877,1569.67717456818,399.928285613656,391.124876849353,1135.16871896386,2212.97108951211,2155.29968264699,1121.40890040994,2079.08403787017,2239.80300343037,1603.96465662122,1465.16082182527,1356.84144365788,2149.63080376387,1416.98338834941,1290.18787816167
"62",0.329805032567,0.00287098482992,Aladipur,"55273825",,,,Fulbari,"552738",Dinajpur,"5527",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1447.55304026604,1169.47285911441,1313.23259471357,984.687684878707,254.161954876035,245.359909269959,1185.79458796978,1399.6663814038,1272.40448187292,1181.22923000157,1431.83401757479,1372.03008617461,1019.34971356392,1232.51554186642,1059.82013934851,1301.39287553728,1217.56647379696,1211.18840399384
"63",0.425045571289,0.00267303715815,Alam Biditar,"55852716",,,,Gangachara,"558527",Rangpur,"5585",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1505.25105722249,1260.36167354882,1410.86815544963,1186.45627948642,307.29475197196,295.635672047734,1197.05785827339,1599.24012795091,1475.54876445234,1227.21762989461,1540.14895178378,1732.29439914227,1232.44577595592,1286.455780074,1073.84207348526,1618.52725347877,1231.80154636502,1219.15817646682
"64",0.147344498446,0.000862350414954,Alamdanga Paurashava,"40180799",,,,Alamdanga,"401807",Chuadanga,"4018",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1718.71975693107,1344.54346966743,1450.45084023476,1007.14889140427,260.659310813993,250.95668913424,1446.70501789451,1634.27508708835,1484.82400244474,1440.80748087168,1670.77082419395,1410.37576693296,1045.40822358429,1560.70978030562,1206.11272579432,1370.02388945222,1503.16497629881,1441.56149062514
"65",0.274005080262,0.00176456075646,Alamnagar,"30933817",,,,Gopalpur,"309338",Tangail,"3093",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1034.26013588905,779.093302533031,822.737937033176,691.053823411465,175.258740682155,172.193582229316,735.922134816647,1009.64922727644,900.954594239593,776.034029588103,1061.79436972737,1000.87690331042,702.898090839386,919.368191182613,695.925850361586,951.190537318587,918.040948778391,752.873873278499
"66",0.247085949751,0.00240822331114,Alampur,"40507918",,,,Kushtia Sadar,"405079",Kushtia,"4050",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1541.62190917134,1192.17246070504,1322.30223494768,949.265198662877,243.492363296449,236.533497918397,1295.42019078135,1454.98828157783,1337.99049277604,1234.93622496724,1530.55070337653,1351.03217996657,976.558007314801,1379.69457179308,1133.36912459135,1302.8715338707,1300.85624791682,1289.1101013273
"67",0.367865678653,0.002595544691,Alampur,"50386115",,,,Khetlal,"503861",Joypurhat,"5038",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,995.253920137882,717.466999918222,793.764140129089,561.082370817661,143.692782936618,139.807898094878,826.249388962984,851.822171762586,762.910068884492,856.206815361977,953.442104488611,796.212752833962,576.298697367311,899.374192371964,694.171835169196,749.752107843757,894.131915092468,843.134339213371
"68",0.327121582566,0.00375339756565,Alampur,"50642821",,,,Dhamoirhat,"506428",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1324.55702626705,978.931852787733,1100.08783572912,754.640937961638,194.456774719059,188.037923501804,1088.53453534842,1139.61062279344,1019.31518615782,1089.10984161496,1362.84148699045,1078.86202828586,779.894271887839,1181.61314964294,968.614176571369,1025.44476808608,1161.63975548744,1135.30113761127
"69",0.334881057507,0.0023930797372,Alampur,"55859225",,,,Taraganj,"558592",Rangpur,"5585",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1449.81607574224,1150.26532831788,1266.52089929581,1018.31004889309,263.176103871316,253.737781833857,1159.48992210627,1447.72220772505,1331.61289216578,1178.8846321255,1479.86259967089,1500.04980349541,1055.5022084415,1236.39574925601,1062.06550498307,1408.6124907732,1209.29597477615,1198.05629128218
"70",0.345721955769,0.00206187554273,Alankari,"60912010",,,,Bishwanath,"609120",Sylhet,"6091",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,1427.14396101236,1786.36526018381,1830.67602422833,1400.34549713135,358.694175876677,348.931587167084,1095.28424435854,1855.73996981978,1755.62730297446,1077.15468043089,1575.50429934263,1911.17134138942,1438.58993706107,1231.57469496131,1487.46619215608,1835.16780477762,1145.09956552088,1285.15771821141
"71",0.360276973307,0.0038232032625,Alatuli,"50706617",,,,Nawabganj Sadar,"507066",Nawabganj,"5070",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1166.56741432846,1203.38101178408,1162.0746692121,919.577540777624,232.681160785258,229.136050716043,920.07933024317,1321.07476429641,1267.99907596409,902.22833340615,1329.36257322133,1273.90169005096,933.198270760477,1084.59307828546,969.40101993084,1215.17606914043,1030.98160083592,944.312316484749
